date	site	transect	species	condition
2014-03-12	HBN2	3	SBOU	PBUR, P, PB
2014-03-21	HBN2	3	SBOU	PBUR, PE
2014-03-24	HBN2	3	SBOU	SA, PBUR
2014-04-19	HBN2	3	SBOU	SA, PBUR, PE
2014-04-24	HBN2	3	SBOU	SA, PBUR, P
2014-05-03	HBN2	3	SBOU	SA, PBUR
2014-05-04	HBN2	3	SBOU	SA, PBUR
2014-05-07	HBN2	3	SBOU	SA, PM
2014-05-25	HBN2	3	SBOU	SA, PBUR
2014-05-26	HBN2	3	SBOU	SA, PBUR, PE
2014-05-29	HBN2	3	SBOU	SA, PBUR, PE
2014-05-30	HBN2	3	SBOU	SA, PBUR, PE
2014-06-06	HBN2	3	SBOU	SA, PM
2014-06-14	HBN2	3	SBOU	SA, PBUR
2014-06-19	HBN2	3	SBOU	PE, SA
2014-06-23	HBN2	3	SBOU	SA, PBUR
2014-07-14	HBN2	3	SBOU	PE, PM, UD
2014-07-29	HBN2	3	SBOU	PE, SA, PBUR
2014-09-11	HBN2	3	SBOU	PBUR, P
2014-09-22	HBN2	3	SBOU	PM, P, PBUR
2015-06-23	HBN2	3	SBOU	PE, PBUR, SA
2015-06-30	HBN2	3	SBOU	PE, PBUR
2015-07-09	HBN2	3	SBOU	PE, PBUR, PM
2015-07-14	HBN2	3	SBOU	UPM, PE, PBUR, PM
2013-10-20	HBN2	3	DSTO	PB
2013-10-22	HBN2	3	DSTO	NA
2013-11-01	HBN2	3	DSTO	NA
2013-11-07	HBN2	3	DSTO	NA
2013-11-23	HBN2	3	DSTO	PBUR
2013-12-11	HBN2	3	DSTO	BUR
2014-01-06	HBN2	3	DSTO	BUR
2014-01-15	HBN2	3	DSTO	BUR, BUR
2014-01-27	HBN2	3	DSTO	BUR
2014-02-07	HBN2	3	DSTO	BUR
2014-02-17	HBN2	3	DSTO	BL
2014-02-22	HBN2	3	DSTO	BL
2014-03-06	HBN2	3	DSTO	BUR
2014-03-09	HBN2	3	DSTO	DEAD
2014-03-12	HBN2	3	DSTO	BUR, DEAD
2014-03-21	HBN2	3	DSTO	BL, DEAD, SED
2014-03-24	HBN2	3	DSTO	BL, DEAD, SED
2014-04-19	HBN2	3	DSTO	DEAD
2014-04-24	HBN2	3	DSTO	DEAD
2014-05-03	HBN2	3	DSTO	DEAD
2014-05-04	HBN2	3	DSTO	DEAD
2014-05-07	HBN2	3	DSTO	DEAD
2014-05-25	HBN2	3	DSTO	DEAD
2014-05-26	HBN2	3	DSTO	DEAD
2014-05-29	HBN2	3	DSTO	DEAD
2014-05-30	HBN2	3	DSTO	DEAD
2014-06-06	HBN2	3	DSTO	DEAD
2014-06-14	HBN2	3	DSTO	DEAD
2014-06-19	HBN2	3	DSTO	DEAD
2014-06-23	HBN2	3	DSTO	DEAD
2014-07-14	HBN2	3	DSTO	DEAD
2014-07-29	HBN2	3	DSTO	DEAD
2014-09-11	HBN2	3	DSTO	DEAD
2014-09-22	HBN2	3	DSTO	DEAD
2015-06-23	HBN2	3	DSTO	DEAD
2015-06-30	HBN2	3	DSTO	DEAD
2015-07-09	HBN2	3	DSTO	DEAD
2015-07-14	HBN2	3	DSTO	DEAD
2013-10-20	HBN2	3	SSID	NA
2013-10-22	HBN2	3	SSID	P
2013-11-01	HBN2	3	SSID	P
2013-11-07	HBN2	3	SSID	P
2013-11-23	HBN2	3	SSID	BUR
2013-12-11	HBN2	3	SSID	BUR
2014-01-06	HBN2	3	SSID	BUR
2014-01-15	HBN2	3	SSID	BUR, BUR
2014-01-27	HBN2	3	SSID	BUR
2014-02-07	HBN2	3	SSID	BUR
2014-02-17	HBN2	3	SSID	BUR
2014-02-22	HBN2	3	SSID	BUR
2014-03-06	HBN2	3	SSID	BUR
2014-03-09	HBN2	3	SSID	BUR
2014-03-12	HBN2	3	SSID	BUR
2014-03-21	HBN2	3	SSID	BUR
2014-03-24	HBN2	3	SSID	BUR
2014-04-19	HBN2	3	SSID	SA, P
2014-04-24	HBN2	3	SSID	PBUR
2014-05-03	HBN2	3	SSID	BUR
2014-05-04	HBN2	3	SSID	BUR
2014-05-07	HBN2	3	SSID	SA, PBUR
2014-05-25	HBN2	3	SSID	SED
2014-05-26	HBN2	3	SSID	SED
2014-05-29	HBN2	3	SSID	SA
2014-05-30	HBN2	3	SSID	SED
2014-06-06	HBN2	3	SSID	SED
2014-06-14	HBN2	3	SSID	SA
2014-06-19	HBN2	3	SSID	SA
2014-06-23	HBN2	3	SSID	PBUR
2014-07-14	HBN2	3	SSID	P
2014-07-29	HBN2	3	SSID	PBUR
2014-09-11	HBN2	3	SSID	BUR
2014-09-22	HBN2	3	SSID	BL
2015-06-23	HBN2	3	SSID	BUR
2015-06-30	HBN2	3	SSID	PBUR, PM, P
2015-07-09	HBN2	3	SSID	PM, P
2015-07-14	HBN2	3	SSID	PBUR, PM
2013-10-20	HBN2	3	SSID	FB
2013-10-22	HBN2	3	SSID	FB
2013-11-01	HBN2	3	SSID	SA
2013-11-07	HBN2	3	SSID	NA
2013-11-23	HBN2	3	SSID	SED
2013-12-11	HBN2	3	SSID	BUR
2014-01-06	HBN2	3	SSID	BUR
2014-01-15	HBN2	3	SSID	BUR, BUR
2014-01-27	HBN2	3	SSID	BUR
2014-02-07	HBN2	3	SSID	BUR
2014-02-17	HBN2	3	SSID	BUR
2014-02-22	HBN2	3	SSID	BUR
2014-03-06	HBN2	3	SSID	BUR
2014-03-09	HBN2	3	SSID	BUR
2014-03-12	HBN2	3	SSID	BUR
2014-03-21	HBN2	3	SSID	BUR
2014-03-24	HBN2	3	SSID	BL, SED
2014-04-19	HBN2	3	SSID	P, SED
2014-04-24	HBN2	3	SSID	BUR
2014-05-03	HBN2	3	SSID	BUR
2014-05-04	HBN2	3	SSID	BUR
2014-05-07	HBN2	3	SSID	PBUR
2014-05-25	HBN2	3	SSID	SA, PBUR
2014-05-26	HBN2	3	SSID	SA, PBUR
2014-05-29	HBN2	3	SSID	PE, PM
2014-05-30	HBN2	3	SSID	SA, PE
2014-06-06	HBN2	3	SSID	SA
2014-06-14	HBN2	3	SSID	SA, PM
2014-06-19	HBN2	3	SSID	NONE
2014-06-23	HBN2	3	SSID	SED
2014-07-14	HBN2	3	SSID	P
2014-07-29	HBN2	3	SSID	P, PBUR
2014-09-11	HBN2	3	SSID	BUR
2014-09-22	HBN2	3	SSID	BUR
2015-06-23	HBN2	3	SSID	PBUR, PE, PM
2015-06-30	HBN2	3	SSID	PBUR
2015-07-09	HBN2	3	SSID	PD
2015-07-14	HBN2	3	SSID	PD
2013-10-20	HBN2	3	SINT	NA
2013-10-22	HBN2	3	SINT	PE, PB
2013-11-01	HBN2	3	SINT	PE, SA
2013-11-07	HBN2	3	SINT	PE, SA
2013-11-23	HBN2	3	SINT	BUR
2013-12-11	HBN2	3	SINT	P, SA
2014-01-06	HBN2	3	SINT	BUR
2014-01-15	HBN2	3	SINT	BUR, BUR
2014-01-27	HBN2	3	SINT	BUR
2014-02-07	HBN2	3	SINT	BL
2014-02-17	HBN2	3	SINT	PB
2014-02-22	HBN2	3	SINT	PB
2014-03-06	HBN2	3	SINT	PBUR, PE
2014-03-09	HBN2	3	SINT	PBUR, PE
2014-03-12	HBN2	3	SINT	PBUR, PE
2014-03-21	HBN2	3	SINT	PB, PE, SED
2014-03-24	HBN2	3	SINT	PB, PE, SED
2014-04-19	HBN2	3	SINT	SA, PE, PM
2014-04-24	HBN2	3	SINT	PBUR, SA
2014-05-03	HBN2	3	SINT	SA, PBUR
2014-05-04	HBN2	3	SINT	SA, PBUR
2014-05-07	HBN2	3	SINT	SA, PBUR
2014-05-25	HBN2	3	SINT	SA, PBUR
2014-05-26	HBN2	3	SINT	SA, PBUR
2014-05-29	HBN2	3	SINT	SA, PBUR
2014-05-30	HBN2	3	SINT	PBUR
2014-06-06	HBN2	3	SINT	PBUR, SED
2014-06-14	HBN2	3	SINT	SA, PBUR
2014-06-19	HBN2	3	SINT	PE, PM
2014-06-23	HBN2	3	SINT	PM, SED
2014-07-14	HBN2	3	SINT	SA, PBUR, PE
2014-07-29	HBN2	3	SINT	PE, PBUR
2014-09-11	HBN2	3	SINT	PBUR, PM
2014-09-22	HBN2	3	SINT	PBUR, PM, PB
2015-06-23	HBN2	3	SINT	PE, P
2015-06-30	HBN2	3	SINT	PE, P
2015-07-09	HBN2	3	SINT	PM, PE, P, PBUR
2015-07-14	HBN2	3	SINT	PE, P, PBUR
2013-10-20	HBN2	3	SSID	M
2013-10-22	HBN2	3	SSID	FB
2013-11-01	HBN2	3	SSID	NA
2013-11-07	HBN2	3	SSID	NA
2013-11-23	HBN2	3	SSID	PB
2013-12-11	HBN2	3	SSID	BUR
2014-01-06	HBN2	3	SSID	MIS
2014-01-15	HBN2	3	SSID	BUR, BUR
2014-01-27	HBN2	3	SSID	BUR
2014-02-07	HBN2	3	SSID	BUR
2014-02-17	HBN2	3	SSID	BUR
2014-02-22	HBN2	3	SSID	BUR
2014-03-06	HBN2	3	SSID	MIS
2014-03-09	HBN2	3	SSID	MIS
2014-03-12	HBN2	3	SSID	BUR
2014-03-21	HBN2	3	SSID	BUR
2014-03-24	HBN2	3	SSID	MIS
2014-04-19	HBN2	3	SSID	MIS
2014-04-24	HBN2	3	SSID	MIS
2014-05-03	HBN2	3	SSID	BUR
2014-05-04	HBN2	3	SSID	BUR
2014-05-07	HBN2	3	SSID	MIS
2014-05-25	HBN2	3	SSID	MIS
2014-05-26	HBN2	3	SSID	MIS
2014-05-29	HBN2	3	SSID	MIS
2014-05-30	HBN2	3	SSID	MIS
2014-06-06	HBN2	3	SSID	MIS
2014-06-14	HBN2	3	SSID	MIS
2014-06-19	HBN2	3	SSID	MIS
2014-06-23	HBN2	3	SSID	BUR
2014-07-14	HBN2	3	SSID	MIS
2014-07-29	HBN2	3	SSID	BUR
2014-09-11	HBN2	3	SSID	BUR
2014-09-22	HBN2	3	SSID	BUR
2015-06-23	HBN2	3	SSID	BUR
2015-06-30	HBN2	3	SSID	BUR
2015-07-09	HBN2	3	SSID	MIS
2015-07-14	HBN2	3	SSID	MIS
2013-10-20	HBN3	1	SBOU	UD
2013-10-22	HBN3	1	SBOU	UD
2013-11-01	HBN3	1	SBOU	UD
2013-11-07	HBN3	1	SBOU	UD
2013-11-23	HBN3	1	SBOU	UD, PE, SA
2013-12-02	HBN3	1	SBOU	UD, SA, UD, SA
2013-12-11	HBN3	1	SBOU	UD, PE, SA, FB
2014-01-14	HBN3	1	SBOU	PE, UD
2014-01-27	HBN3	1	SBOU	PE, UD
2014-02-09	HBN3	1	SBOU	P, PE, UD
2014-03-06	HBN3	1	SBOU	SA, PE, UD
2014-03-09	HBN3	1	SBOU	SA, PE, UD
2014-03-20	HBN3	1	SBOU	PE, SED, UD
2014-04-03	HBN3	1	SBOU	SA, PE, PM, UD
2014-04-17	HBN3	1	SBOU	SA, UD
2014-04-24	HBN3	1	SBOU	UD, SA
2014-04-26	HBN3	1	SBOU	UD, SA, PBUR
2014-05-03	HBN3	1	SBOU	UD, SA, PBUR
2014-05-04	HBN3	1	SBOU	UD, SA, PBUR
2014-05-07	HBN3	1	SBOU	PBUR, PM, UD
2014-05-22	HBN3	1	SBOU	SA, PBUR, UD
2014-06-06	HBN3	1	SBOU	SA, PE, UD
2014-06-20	HBN3	1	SBOU	UD, PM, PBUR
2014-06-23	HBN3	1	SBOU	UD, PM, SA
2014-06-25	HBN3	1	SBOU	UD, PB, PBUR
2014-06-30	HBN3	1	SBOU	UD, SA, PBUR, PBUR
2014-07-06	HBN3	1	SBOU	UD, PM, PBUR, SED
2014-07-08	HBN3	1	SBOU	PE, UD, PM, SA, PBUR
2014-07-10	HBN3	1	SBOU	SA, PBUR, PM, UD
2014-08-28	HBN3	1	SBOU	UD, PBUR, PM
2014-08-29	HBN3	1	SBOU	SA, PBUR, PB, PM
2014-09-04	HBN3	1	SBOU	UD, PBUR, SA, PM
2014-09-11	HBN3	1	SBOU	UD, PM, PM, SA, PBUR
2014-11-07	HBN3	1	SBOU	UD, PM, UPM, PBUR, SA
2014-11-18	HBN3	1	SBOU	PBUR, PM, P, PB, UD
2015-01-22	HBN3	1	SBOU	UD, SA, PBUR
2015-03-21	HBN3	1	SBOU	UPM, UD, SA
2015-06-23	HBN3	1	SBOU	UPM, UD, PBUR
2015-06-29	HBN3	1	SBOU	UD, UPM
2015-07-09	HBN3	1	SBOU	UD, PBUR
2015-07-14	HBN3	1	SBOU	UD, UPM, PBUR
2016-08-10	HBN3	1	SBOU	FB, UD
2013-10-20	HBN3	1	SBOU	NA
2013-10-22	HBN3	1	SBOU	NA
2013-11-01	HBN3	1	SBOU	PE
2013-11-07	HBN3	1	SBOU	NA
2013-11-23	HBN3	1	SBOU	PE, SA
2013-12-02	HBN3	1	SBOU	SA, SA
2013-12-11	HBN3	1	SBOU	PE, SA
2014-01-14	HBN3	1	SBOU	NONE
2014-01-27	HBN3	1	SBOU	SA, PE
2014-02-09	HBN3	1	SBOU	P, PE, UD, M
2014-03-06	HBN3	1	SBOU	SA, P, PE
2014-03-09	HBN3	1	SBOU	PE, UD
2014-03-20	HBN3	1	SBOU	SA, UD
2014-04-03	HBN3	1	SBOU	SA, PE
2014-04-17	HBN3	1	SBOU	SA, PE
2014-04-24	HBN3	1	SBOU	UD, M, SA
2014-04-26	HBN3	1	SBOU	SA, PE, UD
2014-05-03	HBN3	1	SBOU	PE, SA
2014-05-04	HBN3	1	SBOU	UD, SA, PE, PBUR
2014-05-07	HBN3	1	SBOU	PBUR, PM, UD
2014-05-22	HBN3	1	SBOU	SA, PE, UD
2014-06-06	HBN3	1	SBOU	SA, PE, UD
2014-06-20	HBN3	1	SBOU	PE, PBUR
2014-06-23	HBN3	1	SBOU	UD, SED
2014-06-25	HBN3	1	SBOU	UD, P, PBUR
2014-06-30	HBN3	1	SBOU	UD, PE, PBUR
2014-07-06	HBN3	1	SBOU	UD, SED
2014-07-08	HBN3	1	SBOU	PE, UD, PM, PBUR
2014-07-10	HBN3	1	SBOU	PBUR, PE, UD
2014-08-28	HBN3	1	SBOU	PE, UD, PBUR
2014-08-29	HBN3	1	SBOU	PBUR, PB, PE, UD
2014-09-04	HBN3	1	SBOU	PE, UD, PBUR
2014-09-11	HBN3	1	SBOU	UD, PE, PM, PBUR
2014-11-07	HBN3	1	SBOU	PM, SA
2014-11-18	HBN3	1	SBOU	PE
2015-01-22	HBN3	1	SBOU	SA
2015-03-21	HBN3	1	SBOU	SA, UPM
2015-06-23	HBN3	1	SBOU	PE
2015-06-29	HBN3	1	SBOU	UD
2015-07-09	HBN3	1	SBOU	PE, UD, PBUR
2015-07-14	HBN3	1	SBOU	PE
2016-08-10	HBN3	1	SBOU	NONE
2013-10-20	HBN3	1	SBOU	NA
2013-10-22	HBN3	1	SBOU	NA
2013-11-01	HBN3	1	SBOU	PE
2013-11-07	HBN3	1	SBOU	SA
2013-11-23	HBN3	1	SBOU	PE, SA
2013-12-02	HBN3	1	SBOU	SA, PBUR, SA, PBUR
2013-12-11	HBN3	1	SBOU	PE, SA, PBUR
2014-01-14	HBN3	1	SBOU	SA, PE, PE
2014-01-27	HBN3	1	SBOU	SA, PE, UD
2014-02-09	HBN3	1	SBOU	P, PE, UD, M
2014-03-06	HBN3	1	SBOU	PBUR, M, PE
2014-03-09	HBN3	1	SBOU	PBUR, PB, PE
2014-03-20	HBN3	1	SBOU	SA, PE, PM
2014-04-03	HBN3	1	SBOU	SA, PE
2014-04-17	HBN3	1	SBOU	SA, P, PB, PE
2014-04-24	HBN3	1	SBOU	PE, PM, SA
2014-04-26	HBN3	1	SBOU	PE, SA, PBUR
2014-05-03	HBN3	1	SBOU	PE, SA, UD
2014-05-04	HBN3	1	SBOU	PE, SA
2014-05-07	HBN3	1	SBOU	SA, PBUR, PM
2014-05-22	HBN3	1	SBOU	SA, PE, PM
2014-06-06	HBN3	1	SBOU	PE, PM, SED
2014-06-20	HBN3	1	SBOU	PE, PBUR
2014-06-23	HBN3	1	SBOU	SA, PBUR
2014-06-25	HBN3	1	SBOU	PE, PBUR
2014-06-30	HBN3	1	SBOU	PE, SA, PBUR
2014-07-06	HBN3	1	SBOU	PBUR, SED
2014-07-08	HBN3	1	SBOU	PE, SA, PBUR, UD
2014-07-10	HBN3	1	SBOU	SA, PBUR, PE, UD
2014-08-28	HBN3	1	SBOU	PE, PM
2014-08-29	HBN3	1	SBOU	PBUR, PM, SA, PE
2014-09-04	HBN3	1	SBOU	PE, SA, PM
2014-09-11	HBN3	1	SBOU	PE, PBUR, PB, PM
2014-11-07	HBN3	1	SBOU	PM, SA, PB
2014-11-18	HBN3	1	SBOU	PE, P, PBUR, PM
2015-01-22	HBN3	1	SBOU	SA, PBUR
2015-03-21	HBN3	1	SBOU	SA, PBUR
2015-06-23	HBN3	1	SBOU	PE, PBUR
2015-06-29	HBN3	1	SBOU	PE, SED
2015-07-09	HBN3	1	SBOU	PE, PM
2015-07-14	HBN3	1	SBOU	PE, P, PBUR
2016-08-10	HBN3	1	SBOU	DEAD
2013-10-20	HBN3	1	SBOU	UD
2013-10-22	HBN3	1	SBOU	NA
2013-11-01	HBN3	1	SBOU	NA
2013-11-07	HBN3	1	SBOU	SA
2013-11-23	HBN3	1	SBOU	PE, SA
2013-12-02	HBN3	1	SBOU	SA, SA
2013-12-11	HBN3	1	SBOU	PE, UD, SA
2014-01-14	HBN3	1	SBOU	PE, UD
2014-01-27	HBN3	1	SBOU	SA, PE, UD
2014-02-09	HBN3	1	SBOU	PE, SED
2014-03-06	HBN3	1	SBOU	SA, UD
2014-03-09	HBN3	1	SBOU	SA, UD
2014-03-20	HBN3	1	SBOU	SA, PE, UD
2014-04-03	HBN3	1	SBOU	SA, PE, UD
2014-04-17	HBN3	1	SBOU	SA, PE, UD
2014-04-24	HBN3	1	SBOU	PE, SA
2014-04-26	HBN3	1	SBOU	PE, SA, UD
2014-05-03	HBN3	1	SBOU	PE, SA
2014-05-04	HBN3	1	SBOU	UD, SA, PE
2014-05-07	HBN3	1	SBOU	SA, PM, UD
2014-05-22	HBN3	1	SBOU	SA, PM, UD
2014-06-06	HBN3	1	SBOU	SA, PE, UD
2014-06-20	HBN3	1	SBOU	UD, PE
2014-06-23	HBN3	1	SBOU	UD, SED
2014-06-25	HBN3	1	SBOU	UD, PE, P
2014-06-30	HBN3	1	SBOU	PE, UD, P, PBUR
2014-07-06	HBN3	1	SBOU	UD, SED
2014-07-08	HBN3	1	SBOU	PE, UD, PM, PBUR
2014-07-10	HBN3	1	SBOU	SA, PBUR, PE, UD
2014-08-28	HBN3	1	SBOU	PE, SA, PBUR, P
2014-08-29	HBN3	1	SBOU	PBUR, SA, P, PB, PE
2014-09-04	HBN3	1	SBOU	PE, UD, PBUR, PM
2014-09-11	HBN3	1	SBOU	PE, SA, PB, PM
2014-11-07	HBN3	1	SBOU	PM, SA, PBUR
2014-11-18	HBN3	1	SBOU	PE, PBUR, P, SA
2015-01-22	HBN3	1	SBOU	UD, SED
2015-03-21	HBN3	1	SBOU	SA, UD, UPM
2015-06-23	HBN3	1	SBOU	NONE
2015-06-29	HBN3	1	SBOU	UD, PE
2015-07-09	HBN3	1	SBOU	PE, UD
2015-07-14	HBN3	1	SBOU	PE, UD
2016-08-10	HBN3	1	SBOU	NONE
2013-10-20	HBN3	1	SBOU	NA
2013-10-22	HBN3	1	SBOU	NA
2013-11-01	HBN3	1	SBOU	NA
2013-11-07	HBN3	1	SBOU	SA
2013-11-23	HBN3	1	SBOU	PE, SA
2013-12-02	HBN3	1	SBOU	PE, SED, PE, SED
2013-12-11	HBN3	1	SBOU	PE
2014-01-14	HBN3	1	SBOU	NONE
2014-01-27	HBN3	1	SBOU	SA, PE
2014-02-09	HBN3	1	SBOU	NONE
2014-03-06	HBN3	1	SBOU	SA, M, PE
2014-03-09	HBN3	1	SBOU	SA, PE
2014-03-20	HBN3	1	SBOU	SA, PE
2014-04-03	HBN3	1	SBOU	SA, PE
2014-04-17	HBN3	1	SBOU	SA
2014-04-24	HBN3	1	SBOU	PE, SA
2014-04-26	HBN3	1	SBOU	PE, SA
2014-05-03	HBN3	1	SBOU	PE, SA
2014-05-04	HBN3	1	SBOU	PE, SA
2014-05-07	HBN3	1	SBOU	SA, PM
2014-05-22	HBN3	1	SBOU	SA, PE
2014-06-06	HBN3	1	SBOU	PE, PM, SED
2014-06-20	HBN3	1	SBOU	PE
2014-06-23	HBN3	1	SBOU	SA, PBUR
2014-06-25	HBN3	1	SBOU	PE
2014-06-30	HBN3	1	SBOU	PE, PM, SA, PBUR
2014-07-06	HBN3	1	SBOU	PE, PM, P, SED
2014-07-08	HBN3	1	SBOU	PE, P, PM
2014-07-10	HBN3	1	SBOU	PBUR, PE, UD
2014-08-28	HBN3	1	SBOU	PE, P, PM
2014-08-29	HBN3	1	SBOU	PB, PBUR, PE, P
2014-09-04	HBN3	1	SBOU	PE, PM, PBUR, SA
2014-09-11	HBN3	1	SBOU	PE, SA, PBUR, PM
2014-11-07	HBN3	1	SBOU	PM, PBUR, SA
2014-11-18	HBN3	1	SBOU	PE, M, P
2015-01-22	HBN3	1	SBOU	PBUR, SED
2015-03-21	HBN3	1	SBOU	SA
2015-06-23	HBN3	1	SBOU	PE
2015-06-29	HBN3	1	SBOU	PE, PBUR
2015-07-09	HBN3	1	SBOU	PE
2015-07-14	HBN3	1	SBOU	PE
2016-08-10	HBN3	1	SBOU	NONE
2013-10-20	HBN3	1	DSTO	NA
2013-10-22	HBN3	1	DSTO	NA
2013-11-01	HBN3	1	DSTO	NA
2013-11-07	HBN3	1	DSTO	SA
2013-11-23	HBN3	1	DSTO	PE, SA
2013-12-02	HBN3	1	DSTO	SA, PBUR, SA, PBUR
2013-12-11	HBN3	1	DSTO	SA
2014-01-14	HBN3	1	DSTO	SA, M
2014-01-27	HBN3	1	DSTO	SA
2014-02-09	HBN3	1	DSTO	PE, SED
2014-03-06	HBN3	1	DSTO	SA, M, PE
2014-03-09	HBN3	1	DSTO	SA, PE
2014-03-20	HBN3	1	DSTO	SA, PE
2014-04-03	HBN3	1	DSTO	SA, PE
2014-04-17	HBN3	1	DSTO	SA, PE
2014-04-24	HBN3	1	DSTO	PE, SA, PBUR
2014-04-26	HBN3	1	DSTO	SA
2014-05-03	HBN3	1	DSTO	PE
2014-05-04	HBN3	1	DSTO	SA
2014-05-07	HBN3	1	DSTO	SA
2014-05-22	HBN3	1	DSTO	SA
2014-06-06	HBN3	1	DSTO	SA
2014-06-20	HBN3	1	DSTO	PE, SA
2014-06-23	HBN3	1	DSTO	SA, PBUR
2014-06-25	HBN3	1	DSTO	PE, SA
2014-06-30	HBN3	1	DSTO	PE, PM, PBUR
2014-07-06	HBN3	1	DSTO	PBUR
2014-07-08	HBN3	1	DSTO	PE, SA
2014-07-10	HBN3	1	DSTO	SA, PBUR, PE
2014-08-28	HBN3	1	DSTO	PE, SA, PM
2014-08-29	HBN3	1	DSTO	PBUR, PB, PM
2014-09-04	HBN3	1	DSTO	PM, SA, PBUR
2014-09-11	HBN3	1	DSTO	PE, PB, P, PBUR
2014-11-07	HBN3	1	DSTO	PBUR, SA, P
2014-11-18	HBN3	1	DSTO	PE, P
2015-01-22	HBN3	1	DSTO	SA, PBUR
2015-03-21	HBN3	1	DSTO	SA
2015-06-23	HBN3	1	DSTO	PBUR, SA
2015-06-29	HBN3	1	DSTO	PBUR
2015-07-09	HBN3	1	DSTO	NONE
2015-07-14	HBN3	1	DSTO	P
2016-08-10	HBN3	1	DSTO	DEAD
2013-10-20	HBN3	1	PAST	NA
2013-10-22	HBN3	1	PAST	NA
2013-11-01	HBN3	1	PAST	SA
2013-11-07	HBN3	1	PAST	SA
2013-11-23	HBN3	1	PAST	PE, MIS, SA
2013-12-02	HBN3	1	PAST	SA, SA
2013-12-11	HBN3	1	PAST	SED
2014-01-14	HBN3	1	PAST	SA, M
2014-01-27	HBN3	1	PAST	SA, M
2014-02-09	HBN3	1	PAST	M, SED
2014-03-06	HBN3	1	PAST	SA, M
2014-03-09	HBN3	1	PAST	PBUR
2014-03-20	HBN3	1	PAST	SED
2014-04-03	HBN3	1	PAST	SA, PE, PM
2014-04-17	HBN3	1	PAST	SA, FB, P, PE
2014-04-24	HBN3	1	PAST	M, SA
2014-04-26	HBN3	1	PAST	M, SA
2014-05-03	HBN3	1	PAST	SA, PE, PBUR
2014-05-04	HBN3	1	PAST	PBUR, SA
2014-05-07	HBN3	1	PAST	SA, PBUR, PM
2014-05-22	HBN3	1	PAST	SA, PM
2014-06-06	HBN3	1	PAST	SA, M
2014-06-20	HBN3	1	PAST	SA
2014-06-23	HBN3	1	PAST	FB, SA
2014-06-25	HBN3	1	PAST	FB, SA
2014-06-30	HBN3	1	PAST	FB, SA
2014-07-06	HBN3	1	PAST	M, SA
2014-07-08	HBN3	1	PAST	M, SA
2014-07-10	HBN3	1	PAST	SA, PBUR, FB, PE
2014-08-28	HBN3	1	PAST	PBUR, SA
2014-08-29	HBN3	1	PAST	PBUR, P, SA
2014-09-04	HBN3	1	PAST	PBUR, PE, SA, PB
2014-09-11	HBN3	1	PAST	PE, PB, P, PBUR
2014-11-07	HBN3	1	PAST	DEAD
2014-11-18	HBN3	1	PAST	DEAD
2015-01-22	HBN3	1	PAST	DEAD
2015-03-21	HBN3	1	PAST	DEAD
2015-06-23	HBN3	1	PAST	DEAD
2015-06-29	HBN3	1	PAST	DEAD
2015-07-09	HBN3	1	PAST	DEAD
2015-07-14	HBN3	1	PAST	DEAD
2016-08-10	HBN3	1	PAST	DEAD
2013-10-20	HBN3	1	SBOU	UD
2013-10-22	HBN3	1	SBOU	NA
2013-11-01	HBN3	1	SBOU	UD
2013-11-07	HBN3	1	SBOU	NA
2013-11-23	HBN3	1	SBOU	UD, PE, SA
2013-12-02	HBN3	1	SBOU	SA, SA
2013-12-11	HBN3	1	SBOU	PE, SA
2014-01-14	HBN3	1	SBOU	SA
2014-01-27	HBN3	1	SBOU	SED
2014-02-09	HBN3	1	SBOU	NONE
2014-03-06	HBN3	1	SBOU	SA, M, PE
2014-03-09	HBN3	1	SBOU	SA, PE
2014-03-20	HBN3	1	SBOU	SA, PE
2014-04-03	HBN3	1	SBOU	SA, PE
2014-04-17	HBN3	1	SBOU	SA, PE
2014-04-24	HBN3	1	SBOU	PE, SA
2014-04-26	HBN3	1	SBOU	PE, SA
2014-05-03	HBN3	1	SBOU	PE, SA, UD
2014-05-04	HBN3	1	SBOU	SA
2014-05-07	HBN3	1	SBOU	SA
2014-05-22	HBN3	1	SBOU	SA, PM
2014-06-06	HBN3	1	SBOU	SA, P, PE
2014-06-20	HBN3	1	SBOU	PE, SA
2014-06-23	HBN3	1	SBOU	SA
2014-06-25	HBN3	1	SBOU	PE, SA
2014-06-30	HBN3	1	SBOU	PE, SA
2014-07-06	HBN3	1	SBOU	PE, SED, PBUR
2014-07-08	HBN3	1	SBOU	PE, SA
2014-07-10	HBN3	1	SBOU	SA, PBUR, PE, UD
2014-08-28	HBN3	1	SBOU	PE, SA, PBUR, PM
2014-08-29	HBN3	1	SBOU	SA, PBUR, PE, PM
2014-09-04	HBN3	1	SBOU	PM, PE, SA, PBUR
2014-09-11	HBN3	1	SBOU	PE, SA, PBUR, PM
2014-11-07	HBN3	1	SBOU	PM, SA
2014-11-18	HBN3	1	SBOU	PE, PM, P
2015-01-22	HBN3	1	SBOU	SA, P
2015-03-21	HBN3	1	SBOU	SA
2015-06-23	HBN3	1	SBOU	PE, PBUR
2015-06-29	HBN3	1	SBOU	PE
2015-07-09	HBN3	1	SBOU	PE
2015-07-14	HBN3	1	SBOU	PBUR
2016-08-10	HBN3	1	SBOU	NONE
2013-10-20	HBN3	2	SSID	NA
2013-10-22	HBN3	2	SSID	NA
