reef	dir	dist	dist_actual	site	site0	transect	meter_mark	sdepth_cm	stype
HB	S	150	150	HBS	HBS-15b-150	EW	45	1	Mixed
HB	S	150	150	HBS	HBS-15b-150	EW	46	1	NA
HB	S	150	150	HBS	HBS-15b-150	EW	47	5.3	NA
HB	S	150	150	HBS	HBS-15b-150	EW	48	6.4	NA
HB	S	150	150	HBS	HBS-15b-150	EW	49	7	NA
HB	S	150	150	HBS	HBS-15b-150	EW	50	2.4	Mixed
HB	S	250	225	HBS	15B-250	NS	0	2.4	Mixed
HB	S	250	226	HBS	15B-250	NS	1	1.4	NA
HB	S	250	227	HBS	15B-250	NS	2	0.1	NA
HB	S	250	228	HBS	15B-250	NS	3	1.1	NA
HB	S	250	229	HBS	15B-250	NS	4	1.4	NA
HB	S	250	230	HBS	15B-250	NS	5	1.5	Mixed
HB	S	250	231	HBS	15B-250	NS	6	0.7	NA
HB	S	250	232	HBS	15B-250	NS	7	1	NA
HB	S	250	233	HBS	15B-250	NS	8	0.5	NA
HB	S	250	234	HBS	15B-250	NS	9	0.8	NA
HB	S	250	235	HBS	15B-250	NS	10	1.3	Mixed
HB	S	250	236	HBS	15B-250	NS	11	0.8	NA
HB	S	250	237	HBS	15B-250	NS	12	0.5	NA
HB	S	250	238	HBS	15B-250	NS	13	10	NA
HB	S	250	239	HBS	15B-250	NS	14	1	NA
HB	S	250	240	HBS	15B-250	NS	15	0.7	Mixed
HB	S	250	241	HBS	15B-250	NS	16	0.8	NA
HB	S	250	242	HBS	15B-250	NS	17	2.1	NA
HB	S	250	243	HBS	15B-250	NS	18	2	NA
HB	S	250	244	HBS	15B-250	NS	19	2.4	NA
HB	S	250	245	HBS	15B-250	NS	20	0.7	Mixed
HB	S	250	246	HBS	15B-250	NS	21	1.3	NA
HB	S	250	247	HBS	15B-250	NS	22	2.1	NA
HB	S	250	248	HBS	15B-250	NS	23	1.8	NA
HB	S	250	249	HBS	15B-250	NS	24	1.4	NA
HB	S	250	250	HBS	15B-250	NS	25	2.3	Mixed
HB	S	250	251	HBS	15B-250	NS	26	0.4	NA
HB	S	250	252	HBS	15B-250	NS	27	0.5	NA
HB	S	250	253	HBS	15B-250	NS	28	0.1	NA
HB	S	250	254	HBS	15B-250	NS	29	0.6	NA
HB	S	250	255	HBS	15B-250	NS	30	0.6	Mixed
HB	S	250	256	HBS	15B-250	NS	31	2.1	NA
HB	S	250	257	HBS	15B-250	NS	32	2.3	NA
HB	S	250	258	HBS	15B-250	NS	33	0.2	NA
HB	S	250	259	HBS	15B-250	NS	34	0.8	NA
HB	S	250	260	HBS	15B-250	NS	35	0.5	Mixed
HB	S	250	261	HBS	15B-250	NS	36	2.5	NA
HB	S	250	262	HBS	15B-250	NS	37	0.5	NA
HB	S	250	263	HBS	15B-250	NS	38	0.6	NA
HB	S	250	264	HBS	15B-250	NS	39	3.5	NA
HB	S	250	265.4	HBS	15B-250	NS	40.4	1.2	Mixed
HB	S	250	266	HBS	15B-250	NS	41	2.5	NA
HB	S	250	267	HBS	15B-250	NS	42	3.2	NA
HB	S	250	268	HBS	15B-250	NS	43	3	NA
HB	S	250	269	HBS	15B-250	NS	44	1	NA
HB	S	250	270	HBS	15B-250	NS	45	4	Mixed
HB	S	250	271	HBS	15B-250	NS	46	0.1	NA
HB	S	250	272	HBS	15B-250	NS	47	3.5	NA
HB	S	250	273	HBS	15B-250	NS	48	5.1	NA
HB	S	250	274	HBS	15B-250	NS	49	0.3	NA
HB	S	250	275	HBS	15B-250	NS	50	1.5	Mixed
HB	S	250	250	HBS	15B-250	EW	0	0.4	Mixed
HB	S	250	250	HBS	15B-250	EW	1	0.3	NA
HB	S	250	250	HBS	15B-250	EW	2	0.7	NA
HB	S	250	250	HBS	15B-250	EW	3	0.4	NA
HB	S	250	250	HBS	15B-250	EW	4.1	0.3	NA
HB	S	250	250	HBS	15B-250	EW	5.3	0.5	Mixed
HB	S	250	250	HBS	15B-250	EW	6	0.6	NA
HB	S	250	250	HBS	15B-250	EW	7.3	1	NA
HB	S	250	250	HBS	15B-250	EW	8	0.3	NA
HB	S	250	250	HBS	15B-250	EW	9	0.3	NA
HB	S	250	250	HBS	15B-250	EW	10	0.9	Mixed
HB	S	250	250	HBS	15B-250	EW	11	0.6	NA
HB	S	250	250	HBS	15B-250	EW	12.1	3	NA
HB	S	250	250	HBS	15B-250	EW	13	0.1	NA
HB	S	250	250	HBS	15B-250	EW	14	0.8	NA
HB	S	250	250	HBS	15B-250	EW	15	0.9	Mixed
HB	S	250	250	HBS	15B-250	EW	16	0.3	NA
HB	S	250	250	HBS	15B-250	EW	17	0.4	NA
HB	S	250	250	HBS	15B-250	EW	18	5.1	NA
HB	S	250	250	HBS	15B-250	EW	19	2.2	NA
HB	S	250	250	HBS	15B-250	EW	20	3	Mixed
HB	S	250	250	HBS	15B-250	EW	21	0.5	NA
HB	S	250	250	HBS	15B-250	EW	22	1	NA
HB	S	250	250	HBS	15B-250	EW	23	5.1	NA
HB	S	250	250	HBS	15B-250	EW	24	4.3	NA
HB	S	250	250	HBS	15B-250	EW	25	5.7	Mixed
HB	S	250	250	HBS	15B-250	EW	26	3.7	NA
HB	S	250	250	HBS	15B-250	EW	27	0.8	NA
HB	S	250	250	HBS	15B-250	EW	28	0.7	NA
HB	S	250	250	HBS	15B-250	EW	29	2.4	NA
HB	S	250	250	HBS	15B-250	EW	30	0.5	Mixed
HB	S	250	250	HBS	15B-250	EW	31	0.4	NA
HB	S	250	250	HBS	15B-250	EW	32.3	0.3	NA
HB	S	250	250	HBS	15B-250	EW	33	1	NA
HB	S	250	250	HBS	15B-250	EW	34	2	NA
HB	S	250	250	HBS	15B-250	EW	35	1.4	Mixed
HB	S	250	250	HBS	15B-250	EW	36	4.3	NA
HB	S	250	250	HBS	15B-250	EW	37	1.7	NA
HB	S	250	250	HBS	15B-250	EW	38	0.2	NA
HB	S	250	250	HBS	15B-250	EW	39	1.4	NA
HB	S	250	250	HBS	15B-250	EW	40	0.7	Mixed
HB	S	250	250	HBS	15B-250	EW	41	0.2	NA
HB	S	250	250	HBS	15B-250	EW	42	0.4	NA
HB	S	250	250	HBS	15B-250	EW	43	0.4	NA
HB	S	250	250	HBS	15B-250	EW	44	4.2	NA
HB	S	250	250	HBS	15B-250	EW	45	1.6	Mixed
HB	S	250	250	HBS	15B-250	EW	46	0.5	NA
HB	S	250	250	HBS	15B-250	EW	47	0.4	NA
HB	S	250	250	HBS	15B-250	EW	48	3.7	NA
HB	S	250	250	HBS	15B-250	EW	49	8.1	NA
HB	S	250	250	HBS	15B-250	EW	50	3.2	Mixed
HB	S	32	7	HBS4	HBS4-CR	NS	0	0.5	Mixed
HB	S	32	8	HBS4	HBS4-CR	NS	1	0.6	NA
HB	S	32	9	HBS4	HBS4-CR	NS	2	0.3	NA
HB	S	32	10	HBS4	HBS4-CR	NS	3	0.1	NA
HB	S	32	11	HBS4	HBS4-CR	NS	4	0.5	NA
HB	S	32	12	HBS4	HBS4-CR	NS	5	0.8	Mixed
HB	S	32	13	HBS4	HBS4-CR	NS	6	0.4	NA
HB	S	32	14	HBS4	HBS4-CR	NS	7	0.9	NA
HB	S	32	15	HBS4	HBS4-CR	NS	8	0.7	NA
HB	S	32	16	HBS4	HBS4-CR	NS	9	1.3	NA
HB	S	32	17	HBS4	HBS4-CR	NS	10	0.3	Mixed
HB	S	32	18	HBS4	HBS4-CR	NS	11	2	NA
HB	S	32	19	HBS4	HBS4-CR	NS	12	0.2	NA
HB	S	32	20	HBS4	HBS4-CR	NS	13	0.8	NA
HB	S	32	21	HBS4	HBS4-CR	NS	14	0.5	NA
HB	S	32	22	HBS4	HBS4-CR	NS	15	1	Mixed
HB	S	32	23	HBS4	HBS4-CR	NS	16	0.5	NA
HB	S	32	24	HBS4	HBS4-CR	NS	17	0.7	NA
HB	S	32	25	HBS4	HBS4-CR	NS	18	1.4	NA
HB	S	32	26	HBS4	HBS4-CR	NS	19	2.5	NA
HB	S	32	27	HBS4	HBS4-CR	NS	20	8.9	Mixed
HB	S	32	28	HBS4	HBS4-CR	NS	21	2.5	NA
HB	S	32	29	HBS4	HBS4-CR	NS	22	4.5	NA
HB	S	32	30	HBS4	HBS4-CR	NS	23	2.9	NA
HB	S	32	31	HBS4	HBS4-CR	NS	24	6	NA
HB	S	32	32	HBS4	HBS4-CR	NS	25	0.9	Mixed
HB	S	32	33	HBS4	HBS4-CR	NS	26	0.5	NA
HB	S	32	34	HBS4	HBS4-CR	NS	27	0.7	NA
HB	S	32	35	HBS4	HBS4-CR	NS	28	1.8	NA
HB	S	32	36	HBS4	HBS4-CR	NS	29	1.1	NA
HB	S	32	37	HBS4	HBS4-CR	NS	30	5.1	Coarse
HB	S	32	38	HBS4	HBS4-CR	NS	31	4.2	NA
HB	S	32	39	HBS4	HBS4-CR	NS	32	3.6	NA
HB	S	32	40	HBS4	HBS4-CR	NS	33	6.5	NA
HB	S	32	41	HBS4	HBS4-CR	NS	34	0.5	NA
HB	S	32	42	HBS4	HBS4-CR	NS	35	0.7	Mixed
HB	S	32	43	HBS4	HBS4-CR	NS	36	0.4	NA
HB	S	32	44	HBS4	HBS4-CR	NS	37	0.8	NA
HB	S	32	45	HBS4	HBS4-CR	NS	38	0.7	NA
HB	S	32	46	HBS4	HBS4-CR	NS	39	1	NA
HB	S	32	47	HBS4	HBS4-CR	NS	40	0.4	Mixed
HB	S	32	48	HBS4	HBS4-CR	NS	41	1	NA
HB	S	32	49	HBS4	HBS4-CR	NS	42	0.7	NA
HB	S	32	50	HBS4	HBS4-CR	NS	43	3.3	NA
HB	S	32	51	HBS4	HBS4-CR	NS	44	0.4	NA
HB	S	32	52	HBS4	HBS4-CR	NS	45	0.2	Mixed
HB	S	32	53	HBS4	HBS4-CR	NS	46	1.8	NA
HB	S	32	54	HBS4	HBS4-CR	NS	47	1.5	NA
HB	S	32	55	HBS4	HBS4-CR	NS	48	3.5	NA
HB	S	32	56	HBS4	HBS4-CR	NS	49	0.8	NA
HB	S	32	57	HBS4	HBS4-CR	NS	50	2.8	Rubble
HB	S	32	32	HBS4	HBS4-CR	EW	0	0.2	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	1	1.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	2	0.4	NA
HB	S	32	32	HBS4	HBS4-CR	EW	3	1	NA
HB	S	32	32	HBS4	HBS4-CR	EW	4	0.3	NA
HB	S	32	32	HBS4	HBS4-CR	EW	5	0.2	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	6	0.6	NA
HB	S	32	32	HBS4	HBS4-CR	EW	7	2.6	NA
HB	S	32	32	HBS4	HBS4-CR	EW	8	2.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	9	0.4	NA
HB	S	32	32	HBS4	HBS4-CR	EW	10	1.2	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	11	2.1	NA
HB	S	32	32	HBS4	HBS4-CR	EW	12	0.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	13	2.7	NA
HB	S	32	32	HBS4	HBS4-CR	EW	14	2.8	NA
HB	S	32	32	HBS4	HBS4-CR	EW	15	1.1	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	16	3.4	NA
HB	S	32	32	HBS4	HBS4-CR	EW	17	0.3	NA
HB	S	32	32	HBS4	HBS4-CR	EW	18	0.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	19	1.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	20	0.3	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	21	0.5	NA
HB	S	32	32	HBS4	HBS4-CR	EW	22	4.4	NA
HB	S	32	32	HBS4	HBS4-CR	EW	23	0.3	NA
HB	S	32	32	HBS4	HBS4-CR	EW	24.05	1.8	NA
HB	S	32	32	HBS4	HBS4-CR	EW	25	0.4	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	26	0.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	27	1.1	NA
HB	S	32	32	HBS4	HBS4-CR	EW	28	0.3	NA
HB	S	32	32	HBS4	HBS4-CR	EW	29	0.4	NA
HB	S	32	32	HBS4	HBS4-CR	EW	30	0.9	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	31	0.8	NA
HB	S	32	32	HBS4	HBS4-CR	EW	32	2.5	NA
HB	S	32	32	HBS4	HBS4-CR	EW	33	2.1	NA
HB	S	32	32	HBS4	HBS4-CR	EW	34	1	NA
HB	S	32	32	HBS4	HBS4-CR	EW	35	0.7	Fine
HB	S	32	32	HBS4	HBS4-CR	EW	36	0.8	NA
HB	S	32	32	HBS4	HBS4-CR	EW	37	4.6	NA
HB	S	32	32	HBS4	HBS4-CR	EW	38	5.7	NA
HB	S	32	32	HBS4	HBS4-CR	EW	39	2.5	NA
HB	S	32	32	HBS4	HBS4-CR	EW	40	3.6	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	41	2.1	NA
HB	S	32	32	HBS4	HBS4-CR	EW	42	6	NA
HB	S	32	32	HBS4	HBS4-CR	EW	43	3.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	44	0.3	NA
HB	S	32	32	HBS4	HBS4-CR	EW	45	4.6	Mixed
HB	S	32	32	HBS4	HBS4-CR	EW	46	0.9	NA
HB	S	32	32	HBS4	HBS4-CR	EW	47	3.3	NA
HB	S	32	32	HBS4	HBS4-CR	EW	48	0.4	NA
HB	S	32	32	HBS4	HBS4-CR	EW	49	0.7	NA
HB	S	32	32	HBS4	HBS4-CR	EW	50	3.8	Mixed
HB	S	1650	1625	HBSC1	HBSC1-CP	NS	0	1.8	Coarse
HB	S	1650	1626	HBSC1	HBSC1-CP	NS	1	0.5	NA
HB	S	1650	1627	HBSC1	HBSC1-CP	NS	2	0.3	NA
HB	S	1650	1628	HBSC1	HBSC1-CP	NS	3	0.4	NA
HB	S	1650	1629	HBSC1	HBSC1-CP	NS	4	0.7	NA
HB	S	1650	1630	HBSC1	HBSC1-CP	NS	5	0.5	Mixed
HB	S	1650	1631	HBSC1	HBSC1-CP	NS	6	0.9	NA
HB	S	1650	1632	HBSC1	HBSC1-CP	NS	7	0.6	NA
HB	S	1650	1633	HBSC1	HBSC1-CP	NS	8	1.1	NA
HB	S	1650	1634	HBSC1	HBSC1-CP	NS	9	2.4	NA
HB	S	1650	1635	HBSC1	HBSC1-CP	NS	10	2.7	Coarse
HB	S	1650	1636	HBSC1	HBSC1-CP	NS	11	1.1	NA
HB	S	1650	1637	HBSC1	HBSC1-CP	NS	12	0.5	NA
HB	S	1650	1638	HBSC1	HBSC1-CP	NS	13	0.7	NA
HB	S	1650	1639	HBSC1	HBSC1-CP	NS	14	0.8	NA
HB	S	1650	1640	HBSC1	HBSC1-CP	NS	15	1.3	Mixed
HB	S	1650	1641	HBSC1	HBSC1-CP	NS	16	0.7	NA
HB	S	1650	1642	HBSC1	HBSC1-CP	NS	17	0.3	NA
HB	S	1650	1643	HBSC1	HBSC1-CP	NS	18	1	NA
HB	S	1650	1644	HBSC1	HBSC1-CP	NS	19	0.8	NA
HB	S	1650	1645	HBSC1	HBSC1-CP	NS	20	2	Coarse
HB	S	1650	1646	HBSC1	HBSC1-CP	NS	21	1.4	NA
HB	S	1650	1647	HBSC1	HBSC1-CP	NS	22	1	NA
HB	S	1650	1648	HBSC1	HBSC1-CP	NS	23	0.4	NA
HB	S	1650	1649	HBSC1	HBSC1-CP	NS	24	0.2	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	NS	25	0.6	Mixed
HB	S	1650	1651	HBSC1	HBSC1-CP	NS	26	0.9	NA
HB	S	1650	1652	HBSC1	HBSC1-CP	NS	27	0.8	NA
HB	S	1650	1653.1	HBSC1	HBSC1-CP	NS	28.1	0.3	NA
HB	S	1650	1654	HBSC1	HBSC1-CP	NS	29	0.5	NA
HB	S	1650	1655	HBSC1	HBSC1-CP	NS	30	0.7	Mixed
HB	S	1650	1656	HBSC1	HBSC1-CP	NS	31	0.8	NA
HB	S	1650	1657	HBSC1	HBSC1-CP	NS	32	0.4	NA
HB	S	1650	1658	HBSC1	HBSC1-CP	NS	33	1.9	NA
HB	S	1650	1659	HBSC1	HBSC1-CP	NS	34	0.5	NA
HB	S	1650	1660	HBSC1	HBSC1-CP	NS	35	1	Mixed
HB	S	1650	1661	HBSC1	HBSC1-CP	NS	36	0.1	NA
HB	S	1650	1662	HBSC1	HBSC1-CP	NS	37	0.3	NA
HB	S	1650	1663	HBSC1	HBSC1-CP	NS	38	1.3	NA
HB	S	1650	1664	HBSC1	HBSC1-CP	NS	39	0.4	NA
HB	S	1650	1665	HBSC1	HBSC1-CP	NS	40	0.2	Mixed
HB	S	1650	1666	HBSC1	HBSC1-CP	NS	41	1.4	NA
HB	S	1650	1667	HBSC1	HBSC1-CP	NS	42	2.5	NA
HB	S	1650	1668	HBSC1	HBSC1-CP	NS	43	2	NA
HB	S	1650	1669	HBSC1	HBSC1-CP	NS	44	0.6	NA
HB	S	1650	1670	HBSC1	HBSC1-CP	NS	45	0.5	Mixed
HB	S	1650	1671	HBSC1	HBSC1-CP	NS	46	0.3	NA
HB	S	1650	1672	HBSC1	HBSC1-CP	NS	47	0.3	NA
HB	S	1650	1673	HBSC1	HBSC1-CP	NS	48	1.1	NA
HB	S	1650	1674	HBSC1	HBSC1-CP	NS	49	1.4	NA
HB	S	1650	1675	HBSC1	HBSC1-CP	NS	50	0.2	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	0	0.5	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	1	0.5	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	2	1.1	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	3	1.2	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	4	0.8	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	5	0.9	Corase
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	6	0.4	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	7.05	0.2	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	8	2.1	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	9	0.7	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	10	0.8	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	11	0.4	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	12	0.5	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	13	0.7	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	14	0.9	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	15	0.2	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	16	1.1	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	17	0.7	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	18	0.7	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	19	1.9	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	20	0.6	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	21	0.5	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	22	0.8	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	23	0.4	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	24	0.2	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	25	0.5	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	26	0.2	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	27	0.5	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	28	0.7	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	29	1.3	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	30	1.2	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	31	0.3	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	32	0.6	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	33	1	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	34	0.9	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	35	0.6	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	36	0.7	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	37	0.4	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	38	0.8	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	39	1.4	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	40	0.4	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	41.05	0.6	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	42	0.2	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	43	1.5	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	44	1.9	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	45	0.7	Mixed
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	46	0.3	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	47	0.2	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	48	0.6	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	49	0.6	NA
HB	S	1650	1650	HBSC1	HBSC1-CP	EW	50	2	Mixed
R2	N	150	125	R2N	R2N-150-LR	NS	0	1.5	Mixed
R2	N	150	126	R2N	R2N-150-LR	NS	1	2.5	NA
R2	N	150	127	R2N	R2N-150-LR	NS	2	1.1	NA
R2	N	150	128.25	R2N	R2N-150-LR	NS	3.25	0.5	NA
R2	N	150	129	R2N	R2N-150-LR	NS	4	2.8	NA
R2	N	150	130	R2N	R2N-150-LR	NS	5	0.5	Mixed
R2	N	150	131	R2N	R2N-150-LR	NS	6	0.5	NA
R2	N	150	132	R2N	R2N-150-LR	NS	7	13.6	NA
R2	N	150	133	R2N	R2N-150-LR	NS	8	7.5	NA
R2	N	150	134	R2N	R2N-150-LR	NS	9	1.5	NA
R2	N	150	135	R2N	R2N-150-LR	NS	10	1.7	Mixed
R2	N	150	136	R2N	R2N-150-LR	NS	11	2.3	NA
R2	N	150	137	R2N	R2N-150-LR	NS	12	0.4	NA
R2	N	150	138	R2N	R2N-150-LR	NS	13	1.8	NA
R2	N	150	139.1	R2N	R2N-150-LR	NS	14.1	2.9	NA
R2	N	150	140	R2N	R2N-150-LR	NS	15	0.5	Mixed
R2	N	150	141.1	R2N	R2N-150-LR	NS	16.1	1	NA
R2	N	150	142.1	R2N	R2N-150-LR	NS	17.1	2.5	NA
R2	N	150	143	R2N	R2N-150-LR	NS	18	0.2	NA
R2	N	150	144	R2N	R2N-150-LR	NS	19	1.1	NA
R2	N	150	145	R2N	R2N-150-LR	NS	20	0.8	Fine
R2	N	150	146	R2N	R2N-150-LR	NS	21	1	NA
R2	N	150	147	R2N	R2N-150-LR	NS	22	0.7	NA
R2	N	150	148	R2N	R2N-150-LR	NS	23	0.3	NA
R2	N	150	149	R2N	R2N-150-LR	NS	24	0.5	NA
R2	N	150	150	R2N	R2N-150-LR	NS	25	0.8	Fine
R2	N	150	151	R2N	R2N-150-LR	NS	26	0.4	NA
R2	N	150	152	R2N	R2N-150-LR	NS	27	0.8	NA
R2	N	150	153	R2N	R2N-150-LR	NS	28	0.6	NA
R2	N	150	154	R2N	R2N-150-LR	NS	29	2.4	NA
R2	N	150	155	R2N	R2N-150-LR	NS	30	0.4	Fine
R2	N	150	156	R2N	R2N-150-LR	NS	31	0.7	NA
R2	N	150	157	R2N	R2N-150-LR	NS	32	0.4	NA
R2	N	150	158	R2N	R2N-150-LR	NS	33	1	NA
R2	N	150	159	R2N	R2N-150-LR	NS	34	0.6	NA
R2	N	150	160	R2N	R2N-150-LR	NS	35	1.2	Mixed
R2	N	150	161.1	R2N	R2N-150-LR	NS	36.1	0.5	NA
R2	N	150	162	R2N	R2N-150-LR	NS	37	0.3	NA
R2	N	150	163	R2N	R2N-150-LR	NS	38	0.4	NA
R2	N	150	164	R2N	R2N-150-LR	NS	39	0.6	NA
R2	N	150	165.2	R2N	R2N-150-LR	NS	40.2	0.4	Fine
R2	N	150	166	R2N	R2N-150-LR	NS	41	1.3	NA
R2	N	150	167	R2N	R2N-150-LR	NS	42	0.7	NA
R2	N	150	168.2	R2N	R2N-150-LR	NS	43.2	0.4	NA
R2	N	150	169	R2N	R2N-150-LR	NS	44	0.4	NA
R2	N	150	170	R2N	R2N-150-LR	NS	45	0.5	Fine
R2	N	150	171	R2N	R2N-150-LR	NS	46	0.7	NA
R2	N	150	172	R2N	R2N-150-LR	NS	47	0.5	NA
R2	N	150	173	R2N	R2N-150-LR	NS	48	0.3	NA
R2	N	150	174	R2N	R2N-150-LR	NS	49	0.4	NA
R2	N	150	175	R2N	R2N-150-LR	NS	50	0.6	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	0	0.8	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	1	0.4	NA
R2	N	150	150	R2N	R2N-150-LR	EW	2	0.3	NA
R2	N	150	150	R2N	R2N-150-LR	EW	3.17	0.5	NA
R2	N	150	150	R2N	R2N-150-LR	EW	4	0.6	NA
R2	N	150	150	R2N	R2N-150-LR	EW	5	0.5	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	6	0.8	NA
R2	N	150	150	R2N	R2N-150-LR	EW	7	0.4	NA
R2	N	150	150	R2N	R2N-150-LR	EW	8	0.8	NA
R2	N	150	150	R2N	R2N-150-LR	EW	9	0.3	NA
R2	N	150	150	R2N	R2N-150-LR	EW	10	0.5	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	11	0.4	NA
R2	N	150	150	R2N	R2N-150-LR	EW	12	0.5	NA
R2	N	150	150	R2N	R2N-150-LR	EW	13	1	NA
R2	N	150	150	R2N	R2N-150-LR	EW	14.1	0.1	NA
R2	N	150	150	R2N	R2N-150-LR	EW	15	1.9	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	16	0.4	NA
R2	N	150	150	R2N	R2N-150-LR	EW	17	0.4	NA
R2	N	150	150	R2N	R2N-150-LR	EW	18	0.7	NA
R2	N	150	150	R2N	R2N-150-LR	EW	19	0.6	NA
R2	N	150	150	R2N	R2N-150-LR	EW	20	1.9	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	21	0.3	NA
R2	N	150	150	R2N	R2N-150-LR	EW	22	0.6	NA
R2	N	150	150	R2N	R2N-150-LR	EW	23	0.4	NA
R2	N	150	150	R2N	R2N-150-LR	EW	24	0.7	NA
R2	N	150	150	R2N	R2N-150-LR	EW	25	0.5	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	26	1.5	NA
R2	N	150	150	R2N	R2N-150-LR	EW	27	0.4	NA
R2	N	150	150	R2N	R2N-150-LR	EW	28	0.7	NA
R2	N	150	150	R2N	R2N-150-LR	EW	29	0.6	NA
R2	N	150	150	R2N	R2N-150-LR	EW	30.1	0.7	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	31	0.8	NA
R2	N	150	150	R2N	R2N-150-LR	EW	32	0.7	NA
R2	N	150	150	R2N	R2N-150-LR	EW	33	0.5	NA
R2	N	150	150	R2N	R2N-150-LR	EW	34	0.6	NA
R2	N	150	150	R2N	R2N-150-LR	EW	35	2.1	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	36	0.2	NA
R2	N	150	150	R2N	R2N-150-LR	EW	37	0.8	NA
R2	N	150	150	R2N	R2N-150-LR	EW	38	0.6	NA
R2	N	150	150	R2N	R2N-150-LR	EW	39	0.9	NA
R2	N	150	150	R2N	R2N-150-LR	EW	40.01	1.4	Mixed
R2	N	150	150	R2N	R2N-150-LR	EW	41	1	NA
