reef	dir	channel	site	start	end	duration	total_dry	frac_fine	sedrate	finerate	middate
R3	S	control	R3SC2	2014-08-30	2014-09-28	29	0.760000000000002	85.5263157894735	0.0262068965517242	0.0224137931034483	2014-09-13
R3	S	control	R3SC2	2014-08-30	2014-09-28	29	0.719999999999999	87.5	0.0248275862068965	0.0217241379310344	2014-09-13
R3	S	control	R3SC3	2014-08-30	2014-09-28	29	0.850000000000001	74.1176470588235	0.0293103448275863	0.0217241379310345	2014-09-13
R3	S	control	R3SC3	2014-08-30	2014-09-28	29	0.890000000000001	76.4044943820224	0.0306896551724138	0.023448275862069	2014-09-13
R3	S	control	R3SC3	2014-08-30	2014-09-28	29	1.17	59.8290598290599	0.0403448275862068	0.0241379310344827	2014-09-13
R3	S	channelside	R3S1	2014-08-30	2014-09-29	30	5.89	59.4227504244482	0.196333333333333	0.116666666666667	2014-09-14
R3	S	channelside	R3S1	2014-08-30	2014-09-29	30	5.4	64.0740740740741	0.18	0.115333333333333	2014-09-14
R3	S	channelside	R3S1	2014-08-30	2014-09-29	30	4.99	66.3326653306613	0.166333333333333	0.110333333333333	2014-09-14
R3	S	channelside	R3S2	2014-08-30	2014-09-29	30	2.41	82.1576763485477	0.0803333333333333	0.066	2014-09-14
R3	S	channelside	R3S2	2014-08-30	2014-09-29	30	2.63	81.3688212927756	0.0876666666666666	0.0713333333333333	2014-09-14
R3	S	channelside	R3S2	2014-08-30	2014-09-29	30	2.75	77.4545454545455	0.0916666666666667	0.071	2014-09-14
R3	S	channelside	R3S3	2014-08-30	2014-09-29	30	2.8	71.4285714285714	0.0933333333333334	0.0666666666666667	2014-09-14
R3	S	channelside	R3S3	2014-08-30	2014-09-29	30	3.02	73.1788079470199	0.100666666666667	0.0736666666666667	2014-09-14
R3	S	channelside	R3S3	2014-08-30	2014-09-29	30	3.28	66.1585365853659	0.109333333333333	0.0723333333333333	2014-09-14
R3	N	channelside	R3N1	2014-08-30	2014-09-30	31	19.48	61.6016427104723	0.628387096774193	0.387096774193548	2014-09-15
R3	N	channelside	R3N1	2014-08-30	2014-09-30	31	23.39	63.1466438648995	0.754516129032258	0.476451612903226	2014-09-15
R3	N	channelside	R3N1	2014-08-30	2014-09-30	31	19.14	60.0313479623824	0.61741935483871	0.370645161290323	2014-09-15
HB	N	control	HBNC1	2014-09-16	2014-10-17	31	5.45	97.0642201834863	0.175806451612903	0.170645161290323	2014-10-02
HB	N	control	HBNC1	2014-09-16	2014-10-17	31	6.37	96.232339089482	0.205483870967742	0.197741935483871	2014-10-02
HB	N	control	HBNC1	2014-09-16	2014-10-17	31	4.99	94.3887775551102	0.160967741935484	0.151935483870968	2014-10-02
HB	N	channelside	HBN3	2014-09-16	2014-10-17	31	18.41	33.2971211298207	0.593870967741935	0.197741935483871	2014-10-02
HB	N	channelside	HBN3	2014-09-16	2014-10-17	31	23.7	29.704641350211	0.764516129032258	0.227096774193548	2014-10-02
HB	N	channelside	HBN3	2014-09-16	2014-10-17	31	21.41	31.2937879495563	0.690645161290323	0.216129032258065	2014-10-02
HB	N	channelside	HBN2	2014-09-16	2014-10-17	31	24.75	21.1313131313131	0.798387096774194	0.168709677419355	2014-10-02
HB	N	channelside	HBN2	2014-09-16	2014-10-17	31	24.54	19.7229013854931	0.791612903225807	0.156129032258065	2014-10-02
HB	N	channelside	HBN2	2014-09-16	2014-10-17	31	26.88	19.6800595238095	0.867096774193548	0.170645161290323	2014-10-02
HB	N	channelside	HBN1	2014-09-16	2014-10-17	31	24.31	25.8741258741259	0.784193548387097	0.202903225806452	2014-10-02
HB	N	channelside	HBN1	2014-09-16	2014-10-17	31	25.88	25.4250386398764	0.834838709677419	0.212258064516129	2014-10-02
HB	N	channelside	HBN1	2014-09-16	2014-10-17	31	28.06	22.4518888096935	0.905161290322581	0.203225806451613	2014-10-02
HB	S	channelside	HBS1	2014-09-16	2014-10-17	31	17.47	35.1459645105896	0.563548387096774	0.198064516129032	2014-10-02
HB	S	channelside	HBS1	2014-09-16	2014-10-17	31	18.04	34.0354767184036	0.581935483870968	0.198064516129032	2014-10-02
HB	S	channelside	HBS1	2014-09-16	2014-10-17	31	18.55	33.5309973045822	0.598387096774193	0.200645161290323	2014-10-02
HB	S	channelside	HBS2	2014-09-16	2014-10-17	31	12.6	47.0634920634921	0.406451612903226	0.191290322580645	2014-10-02
HB	S	channelside	HBS2	2014-09-16	2014-10-17	31	14.69	49.28522804629	0.473870967741935	0.233548387096774	2014-10-02
HB	S	channelside	HBS2	2014-09-16	2014-10-17	31	12.47	51.7241379310345	0.402258064516129	0.208064516129032	2014-10-02
HB	S	channelside	HBS3	2014-09-16	2014-10-17	31	9.52	62.1848739495798	0.307096774193548	0.190967741935484	2014-10-02
HB	S	channelside	HBS3	2014-09-16	2014-10-17	31	9.42	59.3418259023355	0.303870967741936	0.180322580645161	2014-10-02
HB	S	channelside	HBS3	2014-09-16	2014-10-17	31	9.07	60.4189636163175	0.29258064516129	0.176774193548387	2014-10-02
HB	S	channelside	HBS4	2014-09-16	2014-10-17	31	10.41	63.5926993275696	0.335806451612903	0.213548387096774	2014-10-02
HB	S	channelside	HBS4	2014-09-16	2014-10-17	31	10.92	65.6593406593407	0.352258064516129	0.231290322580645	2014-10-02
HB	S	channelside	HBS4	2014-09-16	2014-10-17	31	11.93	64.7946353730092	0.384838709677419	0.249354838709677	2014-10-02
HB	S	control	HBSC1	2014-09-16	2014-10-17	31	4.14	92.2705314009662	0.133548387096774	0.123225806451613	2014-10-02
HB	S	control	HBSC1	2014-09-16	2014-10-17	31	4.01	96.5087281795512	0.129354838709677	0.124838709677419	2014-10-02
HB	S	control	HBSC1	2014-09-16	2014-10-17	31	4.11	94.4038929440389	0.13258064516129	0.125161290322581	2014-10-02
R2	S	control	R2SC1	2014-09-14	2014-10-17	33	3.05	90.1639344262295	0.0924242424242424	0.0833333333333333	2014-09-30
R2	S	control	R2SC1	2014-09-14	2014-10-17	33	3.44	81.9767441860465	0.104242424242424	0.0854545454545454	2014-09-30
R2	S	control	R2SC1	2014-09-14	2014-10-17	33	2.67	91.3857677902622	0.080909090909091	0.073939393939394	2014-09-30
R2	S	control	R2SC2	2014-09-14	2014-10-17	33	2.35	92.3404255319149	0.0712121212121212	0.0657575757575758	2014-09-30
R2	S	control	R2SC2	2014-09-14	2014-10-17	33	2.56	86.328125	0.0775757575757576	0.066969696969697	2014-09-30
R2	S	control	R2SC2	2014-09-14	2014-10-17	33	2.4	90.8333333333333	0.0727272727272727	0.0660606060606061	2014-09-30
R2	N	control	R2NC1	2014-09-14	2014-10-18	34	2.15	83.7209302325581	0.063235294117647	0.0529411764705882	2014-10-01
R2	N	control	R2NC1	2014-09-14	2014-10-18	34	2.09	89.9521531100479	0.0614705882352941	0.0552941176470588	2014-10-01
R2	N	control	R2NC1	2014-09-14	2014-10-18	34	1.94	91.7525773195876	0.0570588235294118	0.0523529411764706	2014-10-01
R2	N	control	R2NC2	2014-09-14	2014-10-18	34	1.73	95.9537572254335	0.0508823529411764	0.0488235294117647	2014-10-01
R2	N	control	R2NC2	2014-09-14	2014-10-18	34	1.48	94.5945945945946	0.0435294117647058	0.0411764705882353	2014-10-01
R2	N	control	R2NC2	2014-09-14	2014-10-18	34	1.74	93.1034482758621	0.0511764705882352	0.0476470588235294	2014-10-01
R2	N	channelside	R2N1	2014-09-14	2014-10-18	34	16.55	76.1933534743202	0.486764705882353	0.370882352941176	2014-10-01
R2	N	channelside	R2N1	2014-09-14	2014-10-18	34	16.42	75.57856272838	0.482941176470588	0.365	2014-10-01
R2	N	channelside	R2N1	2014-09-14	2014-10-18	34	18.03	79.9778147531891	0.530294117647059	0.424117647058823	2014-10-01
R2	N	channelside	R2N2	2014-09-14	2014-10-18	34	26.95	86.4935064935065	0.792647058823529	0.685588235294118	2014-10-01
R2	N	channelside	R2N2	2014-09-14	2014-10-18	34	26.93	85.2952098031935	0.792058823529412	0.675588235294118	2014-10-01
R2	S	channelside	R2S2	2014-09-14	2014-10-18	34	11.85	76.1181434599156	0.348529411764706	0.265294117647059	2014-10-01
R2	S	channelside	R2S2	2014-09-14	2014-10-18	34	12.02	76.2063227953411	0.353529411764706	0.269411764705882	2014-10-01
R2	S	channelside	R2S2	2014-09-14	2014-10-18	34	12.06	78.7728026533997	0.354705882352941	0.279411764705882	2014-10-01
R2	S	channelside	R2S1	2014-09-14	2014-10-19	35	12.74	75.5102040816327	0.364	0.274857142857143	2014-10-02
R2	S	channelside	R2S1	2014-09-14	2014-10-19	35	8.31	76.4139590854392	0.237428571428571	0.181428571428571	2014-10-02
R2	S	channelside	R2S1	2014-09-14	2014-10-19	35	11.64	74.7422680412371	0.332571428571429	0.248571428571429	2014-10-02
R3	N	channelside	R3N1	2014-09-29	2014-10-29	30	12.49	70.3763010408327	0.416333333333333	0.293	2014-10-14
R3	N	channelside	R3N1	2014-09-29	2014-10-29	30	18.21	71.718835804503	0.607	0.435333333333333	2014-10-14
R3	N	channelside	R3N1	2014-09-29	2014-10-29	30	14.02	67.1184022824536	0.467333333333333	0.313666666666667	2014-10-14
R3	N	control	R3NC1	2014-09-29	2014-10-29	30	2.81	76.1565836298932	0.0936666666666667	0.0713333333333333	2014-10-14
R3	N	control	R3NC1	2014-09-29	2014-10-29	30	2.4	82.9166666666667	0.08	0.0663333333333333	2014-10-14
R3	N	control	R3NC1	2014-09-29	2014-10-29	30	3.58	74.0223463687151	0.119333333333333	0.0883333333333333	2014-10-14
R3	S	channelside	R3S1	2014-09-29	2014-10-29	30	14.48	82.6657458563536	0.482666666666667	0.399	2014-10-14
R3	S	channelside	R3S1	2014-09-29	2014-10-29	30	14.91	81.1535881958417	0.497	0.403333333333333	2014-10-14
R3	S	channelside	R3S1	2014-09-29	2014-10-29	30	12.4	79.5161290322581	0.413333333333333	0.328666666666667	2014-10-14
R3	S	channelside	R3S2	2014-09-29	2014-10-29	30	12.71	70.4956726986625	0.423666666666667	0.298666666666667	2014-10-14
R3	S	channelside	R3S2	2014-09-29	2014-10-29	30	11.69	75.0213857998289	0.389666666666667	0.292333333333333	2014-10-14
R3	S	channelside	R3S2	2014-09-29	2014-10-29	30	12.12	72.1122112211221	0.404	0.291333333333333	2014-10-14
R3	S	control	R3SC1	2014-09-28	2014-10-29	31	5.46	90.1098901098901	0.176129032258064	0.158709677419355	2014-10-14
R3	S	control	R3SC1	2014-09-28	2014-10-29	31	20.25	58.716049382716	0.653225806451613	0.383548387096774	2014-10-14
R3	S	control	R3SC1	2014-09-28	2014-10-29	31	7.97	92.3462986198244	0.257096774193548	0.23741935483871	2014-10-14
R3	S	control	R3SC2	2014-09-29	2014-10-29	30	4.75	78.9473684210526	0.158333333333333	0.125	2014-10-14
R3	S	control	R3SC2	2014-09-29	2014-10-29	30	4.47	85.0111856823266	0.149	0.126666666666667	2014-10-14
R3	S	control	R3SC2	2014-09-29	2014-10-29	30	3.92	85.7142857142857	0.130666666666667	0.112	2014-10-14
R3	S	channelside	R3S3	2014-09-29	2014-10-29	30	11.96	67.5585284280936	0.398666666666667	0.269333333333333	2014-10-14
R3	S	channelside	R3S3	2014-09-29	2014-10-29	30	10.06	74.2544731610338	0.335333333333333	0.249	2014-10-14
R3	S	channelside	R3S3	2014-09-29	2014-10-29	30	11.27	77.9059449866903	0.375666666666667	0.292666666666667	2014-10-14
R3	S	control	R3SC3	2014-09-29	2014-10-29	30	5.03	81.7097415506958	0.167666666666667	0.137	2014-10-14
R3	S	control	R3SC3	2014-09-29	2014-10-29	30	4.8	78.5416666666667	0.16	0.125666666666667	2014-10-14
R3	S	control	R3SC3	2014-09-29	2014-10-29	30	4.79	81.6283924843424	0.159666666666667	0.130333333333333	2014-10-14
HB	N	channelside	HBN1	2014-10-17	2014-11-14	28	113.18	17.1231666372151	4.04214285714286	0.692142857142857	2014-10-31
HB	N	channelside	HBN1	2014-10-17	2014-11-14	28	80.74	21.5878127322269	2.88357142857143	0.6225	2014-10-31
HB	N	channelside	HBN1	2014-10-17	2014-11-14	28	90.92	17.9718433787945	3.24714285714286	0.583571428571429	2014-10-31
HB	N	channelside	HBN2	2014-10-17	2014-11-14	28	65.31	33.2261521972133	2.3325	0.775	2014-10-31
HB	N	channelside	HBN2	2014-10-17	2014-11-14	28	74.26	24.535416105575	2.65214285714286	0.650714285714286	2014-10-31
HB	N	channelside	HBN2	2014-10-17	2014-11-14	28	60.81	31.3270843611248	2.17178571428571	0.680357142857143	2014-10-31
HB	N	channelside	HBN3	2014-10-17	2014-11-14	28	98.45	24.7232097511427	3.51607142857143	0.869285714285714	2014-10-31
HB	N	channelside	HBN3	2014-10-17	2014-11-14	28	138.59	18.6954325708926	4.94964285714286	0.925357142857143	2014-10-31
HB	N	channelside	HBN3	2014-10-17	2014-11-14	28	125.11	18.8554072416274	4.46821428571429	0.8425	2014-10-31
HB	N	control	HBNC1	2014-10-17	2014-11-14	28	27.31	87.4771146100329	0.975357142857143	0.853214285714286	2014-10-31
HB	N	control	HBNC1	2014-10-17	2014-11-14	28	28.44	88.7482419127989	1.01571428571429	0.901428571428571	2014-10-31
HB	S	channelside	HBS1	2014-10-17	2014-11-14	28	39.34	41.4844941535333	1.405	0.582857142857143	2014-10-31
HB	S	channelside	HBS1	2014-10-17	2014-11-14	28	36.85	39.9185888738128	1.31607142857143	0.525357142857143	2014-10-31
HB	S	channelside	HBS2	2014-10-17	2014-11-14	28	34.99	51.8719634181195	1.24964285714286	0.648214285714286	2014-10-31
HB	S	channelside	HBS2	2014-10-17	2014-11-14	28	49.13	42.0516995725626	1.75464285714286	0.737857142857143	2014-10-31
HB	S	channelside	HBS2	2014-10-17	2014-11-14	28	36.67	46.0594491409872	1.30964285714286	0.603214285714286	2014-10-31
HB	S	channelside	HBS3	2014-10-17	2014-11-14	28	30.55	75.8756137479542	1.09107142857143	0.827857142857143	2014-10-31
HB	S	channelside	HBS3	2014-10-17	2014-11-14	28	26.28	79.3759512937595	0.938571428571429	0.745	2014-10-31
HB	S	channelside	HBS3	2014-10-17	2014-11-14	28	25.95	76.5317919075144	0.926785714285714	0.709285714285714	2014-10-31
HB	S	channelside	HBS4	2014-10-17	2014-11-14	28	29.89	69.9899631983941	1.0675	0.747142857142857	2014-10-31
HB	S	channelside	HBS4	2014-10-17	2014-11-14	28	35.1	73.4188034188034	1.25357142857143	0.920357142857143	2014-10-31
HB	S	channelside	HBS4	2014-10-17	2014-11-14	28	37.16	65.8503767491927	1.32714285714286	0.873928571428571	2014-10-31
HB	S	control	HBSC1	2014-10-17	2014-11-14	28	17.98	83.6484983314794	0.642142857142857	0.537142857142857	2014-10-31
HB	S	control	HBSC1	2014-10-17	2014-11-14	28	17.27	85.1766068326578	0.616785714285714	0.525357142857143	2014-10-31
HB	S	control	HBSC1	2014-10-17	2014-11-14	28	16.74	85.7825567502987	0.597857142857143	0.512857142857143	2014-10-31
R2	N	channelside	R2N1	2014-10-18	2014-12-08	51	246.82	36.5610566404667	4.83960784313726	1.76941176470588	2014-11-13
R2	N	channelside	R2N1	2014-10-18	2014-12-08	51	271.25	46.2377880184332	5.31862745098039	2.45921568627451	2014-11-13
R2	N	channelside	R2N1	2014-10-18	2014-12-08	51	261.81	33.6618158206333	5.13352941176471	1.72803921568627	2014-11-13
R2	N	channelside	R2N2	2014-10-18	2014-12-08	51	171.39	41.6126961899761	3.36058823529412	1.39843137254902	2014-11-13
R2	N	channelside	R2N2	2014-10-18	2014-12-08	51	382.64	40.9497177503659	7.50274509803922	3.07235294117647	2014-11-13
R2	N	channelside	R2N2	2014-10-18	2014-12-08	51	323.71	45.2411108708412	6.34725490196078	2.87156862745098	2014-11-13
R2	S	channelside	R2S1	2014-10-19	2014-12-08	50	148.26	42.8503979495481	2.9652	1.2706	2014-11-13
R2	S	channelside	R2S1	2014-10-19	2014-12-08	50	139.51	42.2263637015268	2.7902	1.1782	2014-11-13
R2	S	channelside	R2S1	2014-10-19	2014-12-08	50	119.62	50.284233405785	2.3924	1.203	2014-11-13
R2	N	control	R2NC1	2014-10-18	2014-12-08	51	55.36	39.1076589595376	1.08549019607843	0.424509803921569	2014-11-13
R2	N	control	R2NC1	2014-10-18	2014-12-08	51	32.08	58.0112219451372	0.629019607843137	0.364901960784314	2014-11-13
R2	N	control	R2NC1	2014-10-18	2014-12-08	51	31.91	62.1121905358822	0.625686274509804	0.388627450980392	2014-11-13
R2	N	control	R2NC2	2014-10-18	2014-12-08	51	20.47	78.2120175867122	0.401372549019608	0.313921568627451	2014-11-13
R2	N	control	R2NC2	2014-10-18	2014-12-08	51	17.91	72.4734785036293	0.351176470588235	0.254509803921569	2014-11-13
R2	N	control	R2NC2	2014-10-18	2014-12-08	51	21.23	75.3650494583137	0.416274509803921	0.313725490196078	2014-11-13
R2	S	channelside	R2S2	2014-10-18	2014-12-08	51	92.27	60.3229652107944	1.80921568627451	1.09137254901961	2014-11-13
R2	S	channelside	R2S2	2014-10-18	2014-12-08	51	98.9	57.896865520728	1.93921568627451	1.12274509803922	2014-11-13
R2	S	channelside	R2S2	2014-10-18	2014-12-08	51	112.36	54.9928800284799	2.20313725490196	1.21156862745098	2014-11-13
R2	S	control	R2SC1	2014-10-17	2014-12-08	52	93.96	48.1800766283525	1.80692307692308	0.870576923076923	2014-11-12
R2	S	control	R2SC1	2014-10-17	2014-12-08	52	90.97	49.6977025392987	1.74942307692308	0.869423076923077	2014-11-12
R2	S	control	R2SC1	2014-10-17	2014-12-08	52	71.09	54.058236038824	1.36711538461538	0.739038461538462	2014-11-12
R2	S	control	R2SC2	2014-10-17	2014-12-08	52	65.2	47.9907975460123	1.25384615384615	0.601730769230769	2014-11-12
R2	S	control	R2SC2	2014-10-17	2014-12-08	52	58.33	47.8313046459798	1.12173076923077	0.536538461538462	2014-11-12
R2	S	control	R2SC2	2014-10-17	2014-12-08	52	63.65	51.3432835820896	1.22403846153846	0.628461538461538	2014-11-12
HB	N	channelside	HBN1	2014-11-14	2014-12-13	29	295.15	10.7199728951381	10.1775862068966	1.09103448275862	2014-11-28
HB	N	channelside	HBN1	2014-11-14	2014-12-13	29	157.95	16.3975941753719	5.44655172413793	0.893103448275862	2014-11-28
HB	N	channelside	HBN1	2014-11-14	2014-12-13	29	198.16	12.7119499394429	6.83310344827586	0.868620689655172	2014-11-28
HB	N	channelside	HBN2	2014-11-14	2014-12-13	29	115.59	33.4631023444935	3.98586206896552	1.33379310344828	2014-11-28
HB	N	channelside	HBN2	2014-11-14	2014-12-13	29	118.41	24.1533654252175	4.08310344827586	0.986206896551724	2014-11-28
HB	N	channelside	HBN2	2014-11-14	2014-12-13	29	165.22	17.933664205302	5.69724137931034	1.02172413793103	2014-11-28
HB	N	channelside	HBN3	2014-11-14	2014-12-13	29	151.47	24.0773750577672	5.22310344827586	1.25758620689655	2014-11-28
HB	N	channelside	HBN3	2014-11-14	2014-12-13	29	257.78	14.5201334471255	8.88896551724138	1.29068965517241	2014-11-28
HB	N	channelside	HBN3	2014-11-14	2014-12-13	29	254.41	14.0481899296411	8.77275862068966	1.23241379310345	2014-11-28
HB	S	channelside	HBS1	2014-11-14	2014-12-13	29	90.36	47.7644975652944	3.11586206896552	1.48827586206897	2014-11-28
HB	S	channelside	HBS1	2014-11-14	2014-12-13	29	78.82	35.4351687388988	2.71793103448276	0.963103448275862	2014-11-28
HB	S	channelside	HBS1	2014-11-14	2014-12-13	29	74.55	43.3668678739101	2.57068965517241	1.1148275862069	2014-11-28
HB	S	channelside	HBS2	2014-11-14	2014-12-13	29	67.28	46.5219976218787	2.32	1.07931034482759	2014-11-28
HB	S	channelside	HBS2	2014-11-14	2014-12-13	29	89.2	21.6031390134529	3.07586206896552	0.66448275862069	2014-11-28
HB	S	channelside	HBS2	2014-11-14	2014-12-13	29	83.37	38.9828475470793	2.8748275862069	1.12068965517241	2014-11-28
HB	S	channelside	HBS3	2014-11-14	2014-12-13	29	69.14	63.6389933468325	2.38413793103448	1.51724137931034	2014-11-28
HB	S	channelside	HBS3	2014-11-14	2014-12-13	29	49.27	69.291658209864	1.69896551724138	1.17724137931034	2014-11-28
HB	S	channelside	HBS3	2014-11-14	2014-12-13	29	55.46	61.7742517129463	1.91241379310345	1.18137931034483	2014-11-28
HB	S	channelside	HBS4	2014-11-14	2014-12-13	29	71.46	51.4973411698852	2.46413793103448	1.26896551724138	2014-11-28
HB	S	channelside	HBS4	2014-11-14	2014-12-13	29	92.97	56.6311713455953	3.20586206896552	1.81551724137931	2014-11-28
HB	S	channelside	HBS4	2014-11-14	2014-12-13	29	102.98	42.5422412118858	3.55103448275862	1.51068965517241	2014-11-28
HB	N	control	HBNC1	2014-11-14	2014-12-13	29	50.94	69.3364742834707	1.75655172413793	1.21793103448276	2014-11-28
HB	N	control	HBNC1	2014-11-14	2014-12-13	29	55.21	68.8643361709835	1.90379310344828	1.31103448275862	2014-11-28
HB	N	control	HBNC1	2014-11-14	2014-12-13	29	46.94	75.5219429058372	1.61862068965517	1.22241379310345	2014-11-28
HB	S	control	HBSC1	2014-11-14	2014-12-13	29	64.68	57.7458256029685	2.23034482758621	1.28793103448276	2014-11-28
HB	S	control	HBSC1	2014-11-14	2014-12-13	29	53.29	62.6383936948771	1.83758620689655	1.15103448275862	2014-11-28
HB	S	control	HBSC1	2014-11-14	2014-12-13	29	51.85	62.0057859209258	1.78793103448276	1.10862068965517	2014-11-28
R3	N	control	R3NC1	2014-10-29	2014-12-20	52	11.49	70.4960835509138	0.220961538461539	0.155769230769231	2014-11-24
R3	N	control	R3NC1	2014-10-29	2014-12-20	52	9.71	77.6519052523172	0.186730769230769	0.145	2014-11-24
R3	N	control	R3NC1	2014-10-29	2014-12-20	52	13.33	74.4936234058515	0.256346153846154	0.190961538461538	2014-11-24
R3	S	control	R3SC1	2014-10-29	2014-12-20	52	30.94	87.6858435681965	0.595	0.521730769230769	2014-11-24
R3	S	control	R3SC1	2014-10-29	2014-12-20	52	36.63	68.8506688506689	0.704423076923077	0.485	2014-11-24
R3	S	control	R3SC1	2014-10-29	2014-12-20	52	42.75	91.4853801169591	0.822115384615385	0.752115384615385	2014-11-24
R3	S	control	R3SC2	2014-10-29	2014-12-20	52	19.93	80.5820371299549	0.383269230769231	0.308846153846154	2014-11-24
R3	S	control	R3SC2	2014-10-29	2014-12-20	52	22.61	81.8222025652366	0.434807692307692	0.355769230769231	2014-11-24
R3	S	control	R3SC2	2014-10-29	2014-12-20	52	21.15	84.5390070921986	0.406730769230769	0.343846153846154	2014-11-24
R3	S	control	R3SC3	2014-10-29	2014-12-20	52	26.58	87.6222723852521	0.511153846153846	0.447884615384615	2014-11-24
R3	S	control	R3SC3	2014-10-29	2014-12-20	52	19.64	84.3686354378819	0.377692307692308	0.318653846153846	2014-11-24
R3	S	control	R3SC3	2014-10-29	2014-12-20	52	22.85	82.4945295404814	0.439423076923077	0.3625	2014-11-24
R3	S	channelside	R3S1	2014-10-29	2014-12-20	52	52.81	77.3527740958152	1.01557692307692	0.785576923076923	2014-11-24
R3	S	channelside	R3S1	2014-10-29	2014-12-20	52	49.76	73.5128617363344	0.956923076923077	0.703461538461538	2014-11-24
R3	S	channelside	R3S1	2014-10-29	2014-12-20	52	41.65	75.0060024009604	0.800961538461539	0.600769230769231	2014-11-24
R3	S	channelside	R3S2	2014-10-29	2014-12-20	52	35.89	61.1033714126498	0.690192307692308	0.421730769230769	2014-11-24
R3	S	channelside	R3S2	2014-10-29	2014-12-20	52	33.12	68.0555555555556	0.636923076923077	0.433461538461538	2014-11-24
R3	S	channelside	R3S2	2014-10-29	2014-12-20	52	36.08	72.1175166297118	0.693846153846154	0.500384615384615	2014-11-24
R3	S	channelside	R3S3	2014-10-29	2014-12-20	52	28.93	68.0954026961632	0.556346153846154	0.378846153846154	2014-11-24
R3	S	channelside	R3S3	2014-10-29	2014-12-20	52	28.48	71.5941011235955	0.547692307692308	0.392115384615385	2014-11-24
R3	S	channelside	R3S3	2014-10-29	2014-12-20	52	36.21	76.5258215962441	0.696346153846154	0.532884615384615	2014-11-24
R3	N	channelside	R3N1	2014-10-29	2014-12-20	52	38.38	67.9260031266284	0.738076923076923	0.501346153846154	2014-11-24
R3	N	channelside	R3N1	2014-10-29	2014-12-20	52	62.3	56.9020866773676	1.19807692307692	0.681730769230769	2014-11-24
R3	N	channelside	R3N1	2014-10-29	2014-12-20	52	48.16	60.5897009966777	0.926153846153846	0.561153846153846	2014-11-24
R2	N	channelside	R2N1	2014-12-08	2015-01-05	28	53.08	57.4415975885456	1.89571428571429	1.08892857142857	2014-12-22
R2	N	channelside	R2N1	2014-12-08	2015-01-05	28	47.36	53.8851351351351	1.69142857142857	0.911428571428571	2014-12-22
R2	N	channelside	R2N1	2014-12-08	2015-01-05	28	51.01	56.7143697314252	1.82178571428571	1.03321428571429	2014-12-22
R2	N	channelside	R2N2	2014-12-08	2015-01-05	28	69.49	46.1649158152252	2.48178571428571	1.14571428571429	2014-12-22
R2	N	channelside	R2N2	2014-12-08	2015-01-05	28	110.75	33.1015801354402	3.95535714285714	1.30928571428571	2014-12-22
R2	N	channelside	R2N2	2014-12-08	2015-01-05	28	85.35	41.9449326303456	3.04821428571429	1.27857142857143	2014-12-22
R2	S	channelside	R2S1	2014-12-08	2015-01-05	28	26.85	65.4003724394786	0.958928571428571	0.627142857142857	2014-12-22
R2	S	channelside	R2S1	2014-12-08	2015-01-05	28	22.8	68.640350877193	0.814285714285714	0.558928571428571	2014-12-22
R2	S	channelside	R2S1	2014-12-08	2015-01-05	28	25.23	66.785572730876	0.901071428571429	0.601785714285714	2014-12-22
R2	N	control	R2NC1	2014-12-08	2015-01-05	28	10.93	25.80054894785	0.390357142857143	0.100714285714286	2014-12-22
R2	N	control	R2NC1	2014-12-08	2015-01-05	28	4.11	65.4501216545012	0.146785714285714	0.0960714285714286	2014-12-22
R2	N	control	R2NC1	2014-12-08	2015-01-05	28	3.29	73.5562310030395	0.1175	0.0864285714285714	2014-12-22
R2	N	control	R2NC2	2014-12-08	2015-01-05	28	2.34	88.0341880341881	0.0835714285714286	0.0735714285714286	2014-12-22
R2	N	control	R2NC2	2014-12-08	2015-01-05	28	1.88	85.6382978723404	0.0671428571428571	0.0575	2014-12-22
R2	N	control	R2NC2	2014-12-08	2015-01-05	28	2.05	88.2926829268293	0.0732142857142857	0.0646428571428572	2014-12-22
R2	S	channelside	R2S2	2014-12-08	2015-01-05	28	25.4	77.1259842519685	0.907142857142857	0.699642857142857	2014-12-22
R2	S	channelside	R2S2	2014-12-08	2015-01-05	28	26.17	74.0542606037448	0.934642857142857	0.692142857142857	2014-12-22
R2	S	channelside	R2S2	2014-12-08	2015-01-05	28	27.11	75.3596458871265	0.968214285714286	0.729642857142857	2014-12-22
R2	S	control	R2SC1	2014-12-08	2015-01-05	28	11.05	64.9773755656109	0.394642857142857	0.256428571428571	2014-12-22
R2	S	control	R2SC1	2014-12-08	2015-01-05	28	10.66	69.6060037523452	0.380714285714286	0.265	2014-12-22
R2	S	control	R2SC1	2014-12-08	2015-01-05	28	8.68	72.4654377880184	0.31	0.224642857142857	2014-12-22
R2	S	control	R2SC2	2014-12-08	2015-01-05	28	8.88	69.9324324324324	0.317142857142857	0.221785714285714	2014-12-22
R2	S	control	R2SC2	2014-12-08	2015-01-05	28	8.9	69.7752808988764	0.317857142857143	0.221785714285714	2014-12-22
R2	S	control	R2SC2	2014-12-08	2015-01-05	28	9.2	71.8478260869565	0.328571428571429	0.236071428571429	2014-12-22
R3	N	control	R3NC1	2014-12-20	2015-01-18	29	3.33	35.7357357357357	0.114827586206896	0.0410344827586207	2015-01-03
R3	N	control	R3NC1	2014-12-20	2015-01-18	29	1.02	85.2941176470588	0.0351724137931035	0.03	2015-01-03
