date	reef	dir	channel	site	transect	coral	species	condition
2014-10-02	R2	S	channelside	R2S2	3	R2S2.3.4	SINT	P, PB, SED
2014-10-02	R2	S	channelside	R2S2	3	R2S2.3.5	PAST	M, SA
2014-10-02	R2	S	channelside	R2S2	3	R2S2.3.6	MMEA	CD, P, SA
2014-10-02	R2	S	channelside	R2S2	3	R2S2.3.7	MMEA	UPM
2014-10-02	R2	S	channelside	R2S2	3	R2S2.3.8	MCAV	P, SED
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.1	SBOU	SA
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.2	PAST	SA, PBUR
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.3	SBOU	UPM, SA
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.4	SINT	BL, SED
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.5	MCAV	SED
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.6	MCAV	P, PBUR, SA
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.7	MCAV	SA
2014-10-02	R3	S	channelside	R3S3	1	R3S3.1.8	PAST	M, SA
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.1	SSID	UPM, SA, M
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.2	MCAV	SA, BL, PBUR
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.3	OFAV	P, SA, UPM
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.4	DSTO	SED
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.5	PAST	P, SED
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.6	MCAV	P, SED
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.7	MCAV	P, SA
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.8	MCAV	SED
2014-10-02	R3	S	channelside	R3S3	2	R3S3.2.9	MMEA	SA, PBUR, PB, PM
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.1	CNAT	SA
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.2	SSID	UPM, P, PB, M, SA
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.3	DLAB	SED
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.4	PAST	SA, PBUR
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.5	PAST	M, SA
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.6	SBOU	SED
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.7	PSTR	PBUR, SA
2014-10-02	R3	S	channelside	R3S3	3	R3S3.3.8	MMEA	P, SA
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.1	SBOU	P
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.10	SBOU	UPM, FB, UC
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.2	MCAV	SED
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.3	MCAV	SA
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.4	PAST	SED
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.5	PAST	SED
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.6	MCAV	P
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.7	PPOR	UPM, BL
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.8	SBOU	UC
2014-10-02	R3	S	control	R3SC1	1	R3SC1.1.9	SBOU	UPM, UC
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.1	ALAM	PM, P
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.2	MMEA	UPM, P
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.3	PAST	UPM, SED
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.4	MCAV	PB, SED
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.5	PAST	P
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.6	MCAV	P, PB
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.7	DSTO	PB
2014-10-02	R3	S	control	R3SC1	2	R3SC1.2.8	SBOU	PBUR
2014-10-02	R3	S	control	R3SC1	3	R3SC1.3.1	SSID	BL
2014-10-02	R3	S	control	R3SC1	3	R3SC1.3.2	MYCE	P
2014-10-02	R3	S	control	R3SC1	3	R3SC1.3.3	PPOR	P
2014-10-02	R3	S	control	R3SC1	3	R3SC1.3.4	SINT	PB
2014-10-02	R3	S	control	R3SC1	3	R3SC1.3.5	SSID	P, FB, PD
2014-10-02	R3	S	control	R3SC1	3	R3SC1.3.6	PPOR	MIS
2014-10-02	R3	S	control	R3SC1	3	R3SC1.3.7	PAST	CM
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.1	PAST	P
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.2	PSTR	SED, PD
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.3	MMEA	NONE
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.4	SBOU	MIS
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.5	PAST	MIS
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.6	PSTR	P, CD
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.7	PSTR	P, SED
2014-10-02	R3	S	control	R3SC2	1	R3SC2.1.8	PAST	MIS
2014-10-02	R3	S	control	R3SC2	2	R3SC2.2.1	MMEA	CD, P, UC
2014-10-02	R3	S	control	R3SC2	2	R3SC2.2.2	PAST	NONE
2014-10-02	R3	S	control	R3SC2	2	R3SC2.2.3	PAST	UPM
2014-10-02	R3	S	control	R3SC2	2	R3SC2.2.4	PSTR	P, SED
2014-10-02	R3	S	control	R3SC2	2	R3SC2.2.5	PAST	SED, PD
2014-10-02	R3	S	control	R3SC2	2	R3SC2.2.6	PAST	P, SED, FB
2014-10-02	R3	S	control	R3SC2	2	R3SC2.2.7	SSID	P, FB
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.1	PAST	UPM
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.2	PAST	P, M
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.3	MCAV	SED
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.4	PAST	FB
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.5	SBOU	UC
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.6	PAST	P, PB, M
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.7	MMEA	UPM, P
2014-10-02	R3	S	control	R3SC2	3	R3SC2.3.8	SBOU	SED
2014-10-02	R3	S	control	R3SC3	1	R3SC3.1.1	DSTO	SA
2014-10-02	R3	S	control	R3SC3	1	R3SC3.1.2	MMEA	CD, P
2014-10-02	R3	S	control	R3SC3	1	R3SC3.1.3	PAST	M, SED
2014-10-02	R3	S	control	R3SC3	1	R3SC3.1.4	PAST	P, SED
2014-10-02	R3	S	control	R3SC3	1	R3SC3.1.5	PAST	UPM, SED
2014-10-02	R3	S	control	R3SC3	1	R3SC3.1.6	SSID	P, FB
2014-10-02	R3	S	control	R3SC3	1	R3SC3.1.7	SINT	NONE
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.1	PAST	UPM, PB
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.2	SBOU	UPM, PB, UC
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.3	PAST	PB, P
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.4	PAST	P, PB, SED
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.5	SINT	MIS
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.6	SBOU	UC
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.7	PAST	NONE
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.8	PAST	UPM, FB, P
2014-10-02	R3	S	control	R3SC3	2	R3SC3.2.9	MMEA	UPM, P
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.1	PAST	M, SED
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.2	PAST	DEAD
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.3	MMEA	P, PB
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.4	CNAT	SED
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.5	PSTR	P
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.6	MCAV	P
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.7	PSTR	P, SA
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.8	MCAV	P
2014-10-02	R3	S	control	R3SC3	3	R3SC3.3.9	PSTR	UPM, P, SA
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.1	MCAV	PB, P, PBUR
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.10	SBOU	SA, PE, M
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.2	MMEA	P, PBUR
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.3	MCAV	SED
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.4	DCLI	SA, PBUR
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.5	DSTO	NONE
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.6	PAST	PB, SA, M
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.7	PAST	FB, PE
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.8	SSID	FB, SED
2014-10-03	R2	S	channelside	R2S1	1	R2S1.1.9	MMEA	P, PB
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.1	DSTO	PBUR
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.2	PAST	PBUR
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.3	DSTO	SED
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.4	PAST	SA, M
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.5	DSTO	P, PBUR
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.6	MMEA	PB, P, UC
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.7	MCAV	P, PBUR
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.8	SINT	BL, PBUR
2014-10-03	R2	S	channelside	R2S1	2	R2S1.2.9	SBOU	PBUR, PE
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.1	EFAS	MIS
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.2	DSTO	SED
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.3	SINT	PBUR, PE
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.4	SBOU	PM
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.5	PAST	SA, PBUR, P
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.6	SSID	SA, M, FB
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.7	SBOU	PE, PBUR
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.8	SSID	M, SA, FB
2014-10-03	R2	S	channelside	R2S1	3	R2S1.3.9	SBOU	PBUR, PE, SA, UD
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.1	MCAV	PB, P, SA
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.2	MCAV	SA, P
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.3	MCAV	PBUR, PE, PB, SA
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.4	CNAT	CD, P
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.5	MCAV	PE, PBUR
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.6	MCAV	PBUR, SA, P
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.7	SBOU	PE, PBUR
2014-10-03	R2	S	channelside	R2S2	1	R2S2.1.8	DSTO	PBUR, PE
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.1	MMEA	SA, P
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.2	PAST	SA, M
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.3	SINT	P, PB, UPM
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.4	MCAV	PBUR, P
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.5	DSTO	P, PBUR
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.6	PSTR	P
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.7	PAST	SED
2014-10-03	R2	S	channelside	R2S2	2	R2S2.2.8	SBOU	PE, PBUR
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.1	CNAT	P
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.2	SINT	BL
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.3	CNAT	P, PB, PBUR
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.4	SINT	PB, P, UPM
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.5	PAST	M, SA
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.6	MMEA	CD, P, SA, UC
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.7	MMEA	NONE
2014-10-03	R2	S	channelside	R2S2	3	R2S2.3.8	MCAV	P, SA, PBUR
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.1	DCLI	NONE
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.10	DCLI	SA
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.2	PSTR	SED
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.3	MMEA	P, PE, PB
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.4	MCAV	PE, P, M, SA
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.5	SBOU	PE, SED, PB, PBUR
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.6	DSTO	SED
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.7	OFAV	M, SED
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.8	ACER	NONE
2014-10-03	R2	S	control	R2SC1	1	R2SC1.1.9	PSTR	P, SA, M
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.1	SBOU	UPM, WP, PE
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.10	DCLI	SA, M
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.2	MCAV	P
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.3	SBOU	PE, P
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.4	DCLI	P, SED
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.5	PAST	FB
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.6	MCAV	SA, CD, P, PB
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.7	SBOU	PBUR, FB
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.8	SSID	M, SED, P
2014-10-03	R2	S	control	R2SC1	2	R2SC1.2.9	SBOU	PE, SA, PB, M
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.1	SBOU	PE, PD
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.10	DSTO	NONE
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.2	OFAV	NONE
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.3	SSID	PB, P, M, SED
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.4	SBOU	SA, PBUR, PE, M, PB
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.5	DSTO	UC, M
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.6	SBOU	SA, PE
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.7	MCAV	PB, P, UPM, PBUR
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.8	PSTR	SA, P
2014-10-03	R2	S	control	R2SC1	3	R2SC1.3.9	SBOU	PE
2014-10-03	R2	S	control	R2SC2	1	R2SC2.1.1	MMEA	NONE
2014-10-03	R2	S	control	R2SC2	1	R2SC2.1.2	ACER	WB, PB
2014-10-03	R2	S	control	R2SC2	1	R2SC2.1.3	ACER	DEAD
2014-10-03	R2	S	control	R2SC2	1	R2SC2.1.4	MMEA	UC, P, UPM
2014-10-03	R2	S	control	R2SC2	1	R2SC2.1.5	DSTO	SED
2014-10-03	R2	S	control	R2SC2	1	R2SC2.1.6	ACER	DEAD
2014-10-03	R2	S	control	R2SC2	1	R2SC2.1.7	MMEA	NONE
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.1	MMEA	WP, P, UC
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.2	DSTO	PBUR, PB
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.3	MMEA	P, UC
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.4	AAGA	BL
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.5	DCLI	CD, P
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.6	SSID	FB, SED
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.7	MMEA	P
2014-10-03	R2	S	control	R2SC2	2	R2SC2.2.8	SSID	FB, UPM
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.1	SSID	FB
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.10	PSTR	P
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.2	SSID	P
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.3	SSID	FB, P
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.4	SSID	M, FB, SED, P
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.5	SSID	M, P, SED, UPM
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.6	CNAT	P
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.7	MCAV	BL
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.8	SSID	FB, P, SED
2014-10-03	R2	S	control	R2SC2	3	R2SC2.3.9	MMEA	NONE
2014-10-03	R3	N	control	R3NC1	1	R3NC1.1.1	SSID	FB, PB
2014-10-03	R3	N	control	R3NC1	1	R3NC1.1.2	SINT	SA, PE, P
2014-10-03	R3	N	control	R3NC1	1	R3NC1.1.3	SINT	PB, PE
2014-10-03	R3	N	control	R3NC1	1	R3NC1.1.4	PSTR	SED
2014-10-03	R3	N	control	R3NC1	1	R3NC1.1.5	MMEA	SED
2014-10-03	R3	N	control	R3NC1	1	R3NC1.1.6	MMEA	NONE
2014-10-03	R3	N	control	R3NC1	1	R3NC1.1.7	SBOU	PBUR, PE
2014-10-03	R3	N	control	R3NC1	2	R3NC1.2.1	SBOU	PD, PE
2014-10-03	R3	N	control	R3NC1	2	R3NC1.2.2	PAST	PE, UPM, P
2014-10-03	R3	N	control	R3NC1	2	R3NC1.2.3	SBOU	PBUR, PB
2014-10-03	R3	N	control	R3NC1	2	R3NC1.2.4	SINT	NONE
2014-10-03	R3	N	control	R3NC1	2	R3NC1.2.5	PAST	UPM
2014-10-03	R3	N	control	R3NC1	2	R3NC1.2.6	SSID	NONE
2014-10-03	R3	N	control	R3NC1	2	R3NC1.2.7	MMEA	NONE
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.1	SSID	UPM, SA, M
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.10	SINT	P, PE, PB
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.2	SINT	PB, UPM
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.3	SBOU	DEAD
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.4	CNAT	P
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.5	MMEA	NONE
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.6	PAST	FB
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.7	SSID	PB, P
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.8	SINT	PE, FB, PB
2014-10-03	R3	N	control	R3NC1	3	R3NC1.3.9	PPOR	FB
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.1	SINT	P, PB, PBUR, SA
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.10	MMEA	PBUR, SA
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.2	PSTR	P, PBUR, SA
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.3	PSTR	P, PBUR, SA
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.4	DSTO	UPM, SA, UC
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.5	SBOU	PBUR, SA, P, PB, PM
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.6	MCAV	P, PBUR, SA, M
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.7	SBOU	PM, PBUR, SA
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.8	SSID	PBUR, SA
2014-10-04	R2	N	channelside	R2N1	1	R2N1.1.9	MCAV	PBUR, SA
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.1	SBOU	PBUR, SA, PM
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.10	MMEA	P, PB
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.2	SSID	PBUR, SA
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.3	SBOU	PBUR, SA
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.4	MMEA	PBUR, SA
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.5	SBOU	PBUR, SA, PM
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.6	SBOU	PBUR, SA, PE
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.7	SINT	P, PB, PBUR
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.8	PSTR	PBUR, SA, P
2014-10-04	R2	N	channelside	R2N1	2	R2N1.2.9	SBOU	PBUR, SA, PM
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.1	MCAV	P, PB, PBUR, SA
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.10	SSID	PBUR, SED
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.2	SBOU	PBUR, SED
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.3	SBOU	PBUR, SA, PM
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.4	MMEA	PBUR, SA
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.5	MMEA	P, SA, PBUR
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.6	MMEA	P, PB, PM
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.7	DCLI	P
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.8	DCLI	SED
2014-10-04	R2	N	channelside	R2N1	3	R2N1.3.9	MCAV	P, PB, PBUR
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.1	MCAV	P, PE
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.10	MCAV	UPM, P
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.2	MCAV	UPM, P, PE
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.3	MCAV	P, PE
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.4	DSTO	NONE
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.5	MCAV	P, PB, UPM
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.6	DSTO	PBUR
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.7	SINT	PBUR, P, SA
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.8	MCAV	PB
2014-10-04	R2	N	control	R2NC2	1	R2NC2.1.9	DSTO	PB, SED, PBUR
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.1	SBOU	PBUR
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.10	MCAV	P, PB, SED
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.2	SBOU	UPM, CM, UC
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.3	SSID	FB
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.4	MCAV	UPM, P, PB
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.5	MCAV	P
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.6	MCAV	UPM, P
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.7	MCAV	P
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.8	MCAV	P, SED
2014-10-04	R2	N	control	R2NC2	2	R2NC2.2.9	MCAV	UPM, P, PE
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.1	MCAV	UPM, PE
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.10	MCAV	PB
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.2	MCAV	P
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.3	SSID	P, PB, FB
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.4	MCAV	NONE
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.5	SINT	P
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.6	SINT	P, PB
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.7	MCAV	SED
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.8	SINT	P
2014-10-04	R2	N	control	R2NC2	3	R2NC2.3.9	SSID	FB, P
2014-10-04	R3	N	channelside	R3N1	1	R3N1.1.1	MCAV	PB, PM, P
2014-10-04	R3	N	channelside	R3N1	1	R3N1.1.2	SBOU	PBUR, PM
2014-10-04	R3	N	channelside	R3N1	1	R3N1.1.3	MCAV	P, PB, PBUR
2014-10-04	R3	N	channelside	R3N1	1	R3N1.1.4	PAST	P, M, SA, PM
2014-10-04	R3	N	channelside	R3N1	1	R3N1.1.5	MCAV	P, SA, PBUR, PM
2014-10-04	R3	N	channelside	R3N1	1	R3N1.1.6	PAST	P, PB, SA
2014-10-04	R3	N	channelside	R3N1	1	R3N1.1.7	PAST	FB, SA, PBUR
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.1	PAST	BUR
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.2	PPOR	DEAD
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.3	MCAV	PBUR, P, PB
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.4	PAST	DEAD
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.5	PAST	PBUR, SA, P
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.6	PAST	PBUR, PB, SA
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.7	SBOU	SED
2014-10-04	R3	N	channelside	R3N1	2	R3N1.2.8	PAST	CD, PBUR, P, SED
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.1	SINT	PBUR
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.2	PAST	CD, PBUR, SA, P
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.3	PAST	P, M, SA, PBUR
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.4	MCAV	P, PBUR
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.5	MCAV	PBUR, SA
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.6	PAST	M, SED
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.7	PAST	SA, PBUR
2014-10-04	R3	N	channelside	R3N1	3	R3N1.3.8	SBOU	PBUR, SA
2014-10-04	R3	S	channelside	R3S1	1	R3S1.1.1	SBOU	DEAD
2014-10-04	R3	S	channelside	R3S1	1	R3S1.1.2	SSID	SA
2014-10-04	R3	S	channelside	R3S1	1	R3S1.1.3	SSID	P
2014-10-04	R3	S	channelside	R3S1	1	R3S1.1.4	PAST	P, PBUR, SA
2014-10-04	R3	S	channelside	R3S1	1	R3S1.1.5	PAST	M, SA, PBUR
2014-10-04	R3	S	channelside	R3S1	1	R3S1.1.6	PAST	P, SA
2014-10-04	R3	S	channelside	R3S1	2	R3S1.2.1	DSTO	SED
2014-10-04	R3	S	channelside	R3S1	2	R3S1.2.2	SSID	P, PB, SA
