8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,AO,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,AO,19,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,17,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,75,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,65,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,55,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,75,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,52,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,75,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,65,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,70,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,AO,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,75,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,70,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,55,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,80,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,60,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,65,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,AO,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,40,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,47,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,32,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,CM,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,55,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,40,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,80,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,55,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,60,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,48,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,TO,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,40,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,100,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,42,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,65,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,65,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,40,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,45,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,65,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,60,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,65,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,145,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,AO,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,20,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,18,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,12,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,25,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,AO,30,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,35,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBNC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,27,,1
